Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P042,1,1,POST
0.779956656,0.800436959,P042,1,2,POST
0.54883451,0.904132561,P042,1,3,POST
0.733750936,0.921347627,P042,1,4,POST
0.844313047,0.935189866,P042,1,5,POST
0.904739619,0.969975049,P042,1,6,POST
0.733380096,0.974540602,P042,1,7,POST
0.844106479,0.988031952,P042,1,8,POST
0.904627506,0.994249117,P042,1,9,POST
0.937836646,0.997166734,P042,1,10,POST
0.956808702,0.997379245,P042,1,11,POST
0.968199625,0.997568605,P042,1,12,POST
0.878269602,0.99876397,P042,1,13,POST
0.923249452,0.998819889,P042,1,14,POST
0.948362851,0.998871283,P042,1,15,POST
0.82602751,0.998918597,P042,1,16,POST
0.894823224,0.99896223,P042,1,17,POST
0.715193496,0.999455307,P042,1,18,POST
0.833924046,0.999463383,P042,1,19,POST
0.899104273,0.999711207,P042,1,20,POST
0.934755221,0.999708491,P042,1,21,POST
0.794480167,0.999705855,P042,1,22,POST
0.877697434,0.99983803,P042,1,23,POST
0.922935583,0.999832845,P042,1,24,POST
0.769198279,0.999827702,P042,1,25,POST
0.863891854,0.999822607,P042,1,26,POST
0.915387171,0.999817566,P042,1,27,POST
0.943889528,0.999897693,P042,1,28,POST
0.96038363,0.999892544,P042,1,29,POST
0.856622769,0.999938508,P042,1,30,POST
0.622459331,0.622459331,P042,1,1,POST
0.392305243,0.800436959,P042,1,2,POST
0.229031645,0.837338823,P042,1,3,POST
0.135138002,0.867442803,P042,1,4,POST
0.084083749,0.93789267,P042,1,5,POST
0.245027474,0.971223114,P042,1,6,POST
0.14392883,0.975563759,P042,1,7,POST
0.088872034,0.988501011,P042,1,8,POST
0.058515158,0.989910217,P042,1,9,POST
0.041042354,0.995124477,P042,1,10,POST
0.147164412,0.995582203,P042,1,11,POST
0.353680006,0.995981978,P042,1,12,POST
0.20577323,0.997994781,P042,1,13,POST
0.433773035,0.998120571,P042,1,14,POST
0.652702872,0.998234108,P042,1,15,POST
0.418425136,0.998336832,P042,1,16,POST
0.640833362,0.998429991,P042,1,17,POST
0.40799701,0.999188714,P042,1,18,POST
0.238727932,0.999212839,P042,1,19,POST
0.472919798,0.999582495,P042,1,20,POST
0.681737762,0.999584475,P042,1,21,POST
0.444987438,0.999586371,P042,1,22,POST
0.66119616,0.999775178,P042,1,23,POST
0.802976423,0.999770877,P042,1,24,POST
0.577254087,0.999766663,P042,1,25,POST
0.752014682,0.999762537,P042,1,26,POST
0.854439314,0.999758501,P042,1,27,POST
0.91024041,0.999866014,P042,1,28,POST
0.743853281,0.999860717,P042,1,29,POST
0.507741644,0.999921082,P042,1,30,POST
0.622459331,0.622459331,P042,1,1,POST
0.392305243,0.800436959,P042,1,2,POST
0.619931891,0.904132561,P042,1,3,POST
0.778426934,0.921347627,P042,1,4,POST
0.868943454,0.935189866,P042,1,5,POST
0.671361347,0.946332758,P042,1,6,POST
0.808895237,0.975109586,P042,1,7,POST
0.584880023,0.978758381,P042,1,8,POST
0.756819164,0.981771353,P042,1,9,POST
0.522053855,0.984271541,P042,1,10,POST
0.715977165,0.986356427,P042,1,11,POST
0.834365013,0.988103482,P042,1,12,POST
0.619376729,0.994282383,P042,1,13,POST
0.778090439,0.994850275,P042,1,14,POST
0.868759533,0.995343394,P042,1,15,POST
0.918043705,0.997688465,P042,1,16,POST
0.945395731,0.997845192,P042,1,17,POST
0.818896386,0.998899642,P042,1,18,POST
0.89095688,0.998944742,P042,1,19,POST
0.70832752,0.998986371,P042,1,20,POST
0.830051579,0.999024858,P042,1,21,POST
0.89700476,0.999486972,P042,1,22,POST
0.71912164,0.999493418,P042,1,23,POST
0.836132328,0.99949954,P042,1,24,POST
0.900301695,0.99972995,P042,1,25,POST
0.935421952,0.999726709,P042,1,26,POST
0.95539524,0.999723555,P042,1,27,POST
0.843570008,0.999720488,P042,1,28,POST
0.904336359,0.999717506,P042,1,29,POST
0.732623512,0.999844205,P042,1,30,POST
