Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P012,1,1,PRE
0.423100938,0.625120482,P012,1,2,PRE
0.600615778,0.647609962,P012,1,3,PRE
0.41156611,0.66808732,P012,1,4,PRE
0.320306839,0.667773582,P012,1,5,PRE
0.544850462,0.686413222,P012,1,6,PRE
0.383392061,0.703333953,P012,1,7,PRE
0.580021442,0.718684158,P012,1,8,PRE
0.675791485,0.73260651,P012,1,9,PRE
0.452865376,0.745235442,P012,1,10,PRE
0.615483694,0.740400894,P012,1,11,PRE
0.692239741,0.735821711,P012,1,12,PRE
0.462609988,0.74815258,P012,1,13,PRE
0.344060466,0.759343919,P012,1,14,PRE
0.288888185,0.7695078,P012,1,15,PRE
0.262580399,0.77874612,P012,1,16,PRE
0.249629604,0.787151006,P012,1,17,PRE
0.243118416,0.794805406,P012,1,18,PRE
0.239805269,0.787661247,P012,1,19,PRE
0.493211987,0.780810608,P012,1,20,PRE
0.358479802,0.774255061,P012,1,21,PRE
0.295639817,0.783064079,P012,1,22,PRE
0.265853609,0.776410036,P012,1,23,PRE
0.251259924,0.77005075,P012,1,24,PRE
0.501186457,0.763983925,P012,1,25,PRE
0.638857801,0.758205429,P012,1,26,PRE
0.703117191,0.76847347,P012,1,27,PRE
0.469229714,0.762480749,P012,1,28,PRE
0.62349166,0.756775047,P012,1,29,PRE
0.423654401,0.767174079,P012,1,30,PRE
0.622459331,0.622459331,P012,1,1,PRE
0.695480484,0.645183737,P012,1,2,PRE
0.729868211,0.665880275,P012,1,3,PRE
0.746617882,0.684693568,P012,1,4,PRE
0.754984557,0.683339591,P012,1,5,PRE
0.503129824,0.682069334,P012,1,6,PRE
0.639782402,0.699391961,P012,1,7,PRE
0.43249717,0.715108579,P012,1,8,PRE
0.330020449,0.729363526,P012,1,9,PRE
0.282275092,0.725384014,P012,1,10,PRE
0.521637705,0.738683496,P012,1,11,PRE
0.648541406,0.734196127,P012,1,12,PRE
0.437341459,0.746677655,P012,1,13,PRE
0.607782138,0.758004938,P012,1,14,PRE
0.688665331,0.752519071,P012,1,15,PRE
0.726603534,0.763308632,P012,1,16,PRE
0.745004805,0.773110509,P012,1,17,PRE
0.496265765,0.766901688,P012,1,18,PRE
0.636512089,0.760983417,P012,1,19,PRE
0.43070506,0.755350748,P012,1,20,PRE
0.604455238,0.749997376,P012,1,21,PRE
0.413570283,0.761018839,P012,1,22,PRE
0.321236201,0.755384437,P012,1,23,PRE
0.545396035,0.750029373,P012,1,24,PRE
0.659683462,0.744946258,P012,1,25,PRE
0.443602276,0.740126854,P012,1,26,PRE
0.610901343,0.752059158,P012,1,27,PRE
0.690112633,0.74687224,P012,1,28,PRE
0.461332366,0.741952293,P012,1,29,PRE
0.619640293,0.753715814,P012,1,30,PRE
0.622459331,0.622459331,P012,1,1,PRE
0.695480484,0.625120482,P012,1,2,PRE
0.729868211,0.627604713,P012,1,3,PRE
0.746617882,0.649874235,P012,1,4,PRE
0.754984557,0.650730782,P012,1,5,PRE
0.503129824,0.651531701,P012,1,6,PRE
0.639782402,0.67165382,P012,1,7,PRE
0.43249717,0.671114314,P012,1,8,PRE
0.330020449,0.670608882,P012,1,9,PRE
0.550507164,0.688988104,P012,1,10,PRE
0.3861803,0.687369982,P012,1,11,PRE
0.308532818,0.685851134,P012,1,12,PRE
0.537854661,0.702823907,P012,1,13,PRE
0.379962128,0.718221533,P012,1,14,PRE
0.305644896,0.714869122,P012,1,15,PRE
0.270671963,0.729146346,P012,1,16,PRE
0.253649392,0.742096376,P012,1,17,PRE
0.502819157,0.753846581,P012,1,18,PRE
0.363051181,0.748568983,P012,1,19,PRE
0.569056123,0.743561087,P012,1,20,PRE
0.395424661,0.738814456,P012,1,21,PRE
0.312822202,0.734320066,P012,1,22,PRE
0.274107021,0.730068482,P012,1,23,PRE
0.25534557,0.726050006,P012,1,24,PRE
0.246004571,0.739287609,P012,1,25,PRE
0.497558745,0.751297555,P012,1,26,PRE
0.637129107,0.762199405,P012,1,27,PRE
0.431042509,0.756507387,P012,1,28,PRE
0.604624933,0.751096084,P012,1,29,PRE
0.413659083,0.762016463,P012,1,30,PRE
