Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P029,1,1,PRE
0.390841543,0.657583416,P029,1,2,PRE
0.210761172,0.604553249,P029,1,3,PRE
0.421127132,0.650303401,P029,1,4,PRE
0.648551423,0.601272645,P029,1,5,PRE
0.814151867,0.648974902,P029,1,6,PRE
0.613927196,0.60067645,P029,1,7,PRE
0.792323469,0.579429415,P029,1,8,PRE
0.895837282,0.570284159,P029,1,9,PRE
0.948178517,0.566373743,P029,1,10,PRE
0.97360704,0.634907272,P029,1,11,PRE
0.986062689,0.594406646,P029,1,12,PRE
0.954682007,0.646198805,P029,1,13,PRE
0.976770079,0.667333378,P029,1,14,PRE
0.987638481,0.608984899,P029,1,15,PRE
0.959324138,0.583033497,P029,1,16,PRE
0.979034503,0.571829096,P029,1,17,PRE
0.934734489,0.637100969,P029,1,18,PRE
0.967086789,0.663581258,P029,1,19,PRE
0.982839822,0.674566924,P029,1,20,PRE
0.990694171,0.612303108,P029,1,21,PRE
0.96854357,0.584477966,P029,1,22,PRE
0.983557386,0.642193123,P029,1,23,PRE
0.991058906,0.597644249,P029,1,24,PRE
0.969665563,0.64750716,P029,1,25,PRE
0.984110948,0.667874752,P029,1,26,PRE
0.949025316,0.609232318,P029,1,27,PRE
0.859083969,0.6522008,P029,1,28,PRE
0.930029363,0.602125446,P029,1,29,PRE
0.816787595,0.649320112,P029,1,30,PRE
0.622459331,0.622459331,P029,1,1,PRE
0.797793977,0.588918845,P029,1,2,PRE
0.590649087,0.574357161,P029,1,3,PRE
0.36178373,0.638117968,P029,1,4,PRE
0.594105051,0.595830922,P029,1,5,PRE
0.779370571,0.646774227,P029,1,6,PRE
0.565609874,0.66757142,P029,1,7,PRE
0.760119325,0.676240956,P029,1,8,PRE
0.878614127,0.613074927,P029,1,9,PRE
0.939720152,0.653761473,P029,1,10,PRE
0.969503192,0.670469336,P029,1,11,PRE
0.984030787,0.61042014,P029,1,12,PRE
0.948795057,0.58365791,P029,1,13,PRE
0.973906539,0.572096999,P029,1,14,PRE
0.9862115,0.637208728,P029,1,15,PRE
0.955117417,0.663625579,P029,1,16,PRE
0.976982198,0.607294246,P029,1,17,PRE
0.929110837,0.651414512,P029,1,18,PRE
0.964361563,0.601771856,P029,1,19,PRE
0.981500669,0.579903593,P029,1,20,PRE
0.990015697,0.570487289,P029,1,21,PRE
0.966469427,0.636561299,P029,1,22,PRE
0.982536105,0.663359338,P029,1,23,PRE
0.990540049,0.607173105,P029,1,24,PRE
0.968070948,0.651365382,P029,1,25,PRE
0.983324447,0.669473995,P029,1,26,PRE
0.990940409,0.609964061,P029,1,27,PRE
0.994875923,0.583459428,P029,1,28,PRE
0.996986516,0.641782688,P029,1,29,PRE
0.988797125,0.665509447,P029,1,30,PRE
0.622459331,0.622459331,P029,1,1,PRE
0.797793977,0.588918845,P029,1,2,PRE
0.590649087,0.643983644,P029,1,3,PRE
0.36178373,0.666417837,P029,1,4,PRE
0.594105051,0.67575642,P029,1,5,PRE
0.779370571,0.679692625,P029,1,6,PRE
0.565609874,0.614671136,P029,1,7,PRE
0.760119325,0.65441047,P029,1,8,PRE
0.878614127,0.670739223,P029,1,9,PRE
0.939720152,0.610543894,P029,1,10,PRE
0.969503192,0.583711776,P029,1,11,PRE
0.984030787,0.572120113,P029,1,12,PRE
0.948795057,0.567157722,P029,1,13,PRE
0.973906539,0.565039834,P029,1,14,PRE
0.9862115,0.564136994,P029,1,15,PRE
0.955117417,0.634008111,P029,1,16,PRE
0.976982198,0.594008449,P029,1,17,PRE
0.929110837,0.576549071,P029,1,18,PRE
0.964361563,0.639,P029,1,19,PRE
0.981500669,0.66436273,P029,1,20,PRE
0.990015697,0.607629833,P029,1,21,PRE
0.966469427,0.651550622,P029,1,22,PRE
0.982536105,0.669550884,P029,1,23,PRE
0.990540049,0.677073475,P029,1,24,PRE
0.968070948,0.680250377,P029,1,25,PRE
0.983324447,0.614929683,P029,1,26,PRE
0.990940409,0.585623537,P029,1,27,PRE
0.994875923,0.642654847,P029,1,28,PRE
0.996986516,0.665869258,P029,1,29,PRE
0.988797125,0.675526164,P029,1,30,PRE
