Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P033,1,1,PRE
0.437966329,0.625335555,P033,1,2,PRE
0.61304242,0.626201066,P033,1,3,PRE
0.742065465,0.568582209,P033,1,4,PRE
0.554459511,0.609387477,P033,1,5,PRE
0.701351156,0.563307465,P033,1,6,PRE
0.800225817,0.549156926,P033,1,7,PRE
0.621755063,0.603717102,P033,1,8,PRE
0.437346381,0.561544301,P033,1,9,PRE
0.292828915,0.607330215,P033,1,10,PRE
0.196044416,0.562666922,P033,1,11,PRE
0.135117808,0.60765812,P033,1,12,PRE
0.290874175,0.620908539,P033,1,13,PRE
0.480142829,0.566913817,P033,1,14,PRE
0.323733856,0.550252138,P033,1,15,PRE
0.215977401,0.60403623,P033,1,16,PRE
0.14755413,0.619831491,P033,1,17,PRE
0.308972164,0.624546355,P033,1,18,PRE
0.20641638,0.625963398,P033,1,19,PRE
0.386394439,0.626390241,P033,1,20,PRE
0.257552557,0.626518903,P033,1,21,PRE
0.445125793,0.568682652,P033,1,22,PRE
0.298353246,0.609416866,P033,1,23,PRE
0.487700431,0.621432374,P033,1,24,PRE
0.652141561,0.567078605,P033,1,25,PRE
0.76821964,0.608947629,P033,1,26,PRE
0.842562021,0.621292559,P033,1,27,PRE
0.677128164,0.567034615,P033,1,28,PRE
0.784583076,0.550288852,P033,1,29,PRE
0.602768817,0.545215459,P033,1,30,PRE
0.622459331,0.622459331,P033,1,1,PRE
0.437966329,0.625335555,P033,1,2,PRE
0.293267714,0.626201066,P033,1,3,PRE
0.196325266,0.568582209,P033,1,4,PRE
0.373960417,0.550759369,P033,1,5,PRE
0.249159547,0.604184047,P033,1,6,PRE
0.168348232,0.561689219,P033,1,7,PRE
0.337756799,0.607372539,P033,1,8,PRE
0.52590067,0.56268009,P033,1,9,PRE
0.680709536,0.54896656,P033,1,10,PRE
0.786908726,0.544816061,P033,1,11,PRE
0.854248161,0.543563359,P033,1,12,PRE
0.693607335,0.602087953,P033,1,13,PRE
0.795246581,0.619253052,P033,1,14,PRE
0.859451339,0.566393517,P033,1,15,PRE
0.701135455,0.550094028,P033,1,16,PRE
0.800087382,0.545156603,P033,1,17,PRE
0.621583853,0.60255188,P033,1,18,PRE
0.747841713,0.56118288,P033,1,19,PRE
0.829763872,0.548512446,P033,1,20,PRE
0.880975867,0.54467893,P033,1,21,PRE
0.733661854,0.602412781,P033,1,22,PRE
0.820811607,0.561139755,P033,1,23,PRE
0.875390851,0.607212073,P033,1,24,PRE
0.724995166,0.562630167,P033,1,25,PRE
0.815317338,0.548951414,P033,1,26,PRE
0.871965101,0.544811487,P033,1,27,PRE
0.907455923,0.543561979,P033,1,28,PRE
0.930180121,0.543185121,P033,1,29,PRE
0.818689397,0.601977828,P033,1,30,PRE
0.622459331,0.622459331,P033,1,1,PRE
0.437966329,0.625335555,P033,1,2,PRE
0.61304242,0.626201066,P033,1,3,PRE
0.429729849,0.568582209,P033,1,4,PRE
0.287457872,0.550759369,P033,1,5,PRE
0.192611326,0.604184047,P033,1,6,PRE
0.369305052,0.561689219,P033,1,7,PRE
0.24603678,0.607372539,P033,1,8,PRE
0.166384055,0.56268009,P033,1,9,PRE
0.116619089,0.54896656,P033,1,10,PRE
0.085299867,0.544816061,P033,1,11,PRE
0.065089691,0.543563359,P033,1,12,PRE
0.172110107,0.602087953,P033,1,13,PRE
0.12019369,0.619253052,P033,1,14,PRE
0.087573621,0.566393517,P033,1,15,PRE
0.214032682,0.608747283,P033,1,16,PRE
0.146339639,0.56310803,P033,1,17,PRE
0.30723551,0.607786988,P033,1,18,PRE
0.205296543,0.562809056,P033,1,19,PRE
0.140887459,0.607699642,P033,1,20,PRE
0.100648493,0.562781873,P033,1,21,PRE
0.236558159,0.548997441,P033,1,22,PRE
0.160432534,0.544825387,P033,1,23,PRE
0.112900195,0.602455428,P033,1,24,PRE
0.082928506,0.561152976,P033,1,25,PRE
0.063532197,0.548503379,P033,1,26,PRE
0.169031036,0.544676193,P033,1,27,PRE
0.118271878,0.602411983,P033,1,28,PRE
0.265157861,0.561139507,P033,1,29,PRE
0.453322084,0.548499295,P033,1,30,PRE
