Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P026,1,1,POST
0.785979665,0.628047666,P026,1,2,POST
0.610211966,0.668508275,P026,1,3,POST
0.406144019,0.668943844,P026,1,4,POST
0.609744788,0.702974139,P026,1,5,POST
0.777065342,0.731533255,P026,1,6,POST
0.59808468,0.725455387,P026,1,7,POST
0.768755824,0.750378232,P026,1,8,POST
0.878892943,0.742543578,P026,1,9,POST
0.93935879,0.764707737,P026,1,10,POST
0.970016008,0.783320855,P026,1,11,POST
0.985107511,0.798994031,P026,1,12,POST
0.962891144,0.812235856,P026,1,13,POST
0.981615171,0.82346479,P026,1,14,POST
0.990792692,0.83302312,P026,1,15,POST
0.976539628,0.841190223,P026,1,16,POST
0.988303473,0.848194208,P026,1,17,POST
0.970512209,0.85422169,P026,1,18,POST
0.985350596,0.839456937,P026,1,19,POST
0.992628903,0.846705651,P026,1,20,POST
0.996230425,0.832228478,P026,1,21,POST
0.990061667,0.818421862,P026,1,22,POST
0.994954817,0.828725944,P026,1,23,POST
0.997394488,0.815102953,P026,1,24,POST
0.993044292,0.802266539,P026,1,25,POST
0.996437622,0.790268186,P026,1,26,POST
0.998143047,0.779129581,P026,1,27,POST
0.999014499,0.795460398,P026,1,28,POST
0.999467578,0.783941165,P026,1,29,POST
0.998507045,0.799517253,P026,1,30,POST
0.622459331,0.622459331,P026,1,1,POST
0.418332577,0.628047666,P026,1,2,POST
0.621307019,0.668508275,P026,1,3,POST
0.785177953,0.702608069,P026,1,4,POST
0.88835653,0.699415743,P026,1,5,POST
0.768376574,0.696553815,P026,1,6,POST
0.878672351,0.726149867,P026,1,7,POST
0.751705591,0.720592974,P026,1,8,POST
0.868882018,0.715581988,P026,1,9,POST
0.73526007,0.711070029,P026,1,10,POST
0.544098972,0.707012624,P026,1,11,POST
0.34446204,0.703368023,P026,1,12,POST
0.191513509,0.700097362,P026,1,13,POST
0.098498258,0.697164709,P026,1,14,POST
0.208316698,0.694537027,P026,1,15,POST
0.381907317,0.724458492,P026,1,16,POST
0.586042351,0.719066902,P026,1,17,POST
0.382816374,0.714207229,P026,1,18,POST
0.586949029,0.709833257,P026,1,19,POST
0.383674641,0.705901284,P026,1,20,POST
0.58780376,0.702370398,P026,1,21,POST
0.761319463,0.73102708,P026,1,22,POST
0.577208406,0.755049288,P026,1,23,POST
0.753545246,0.775204632,P026,1,24,POST
0.869971487,0.792153767,P026,1,25,POST
0.934702781,0.780875463,P026,1,26,POST
0.967703781,0.770456778,P026,1,27,POST
0.923221467,0.760880779,P026,1,28,POST
0.961971723,0.75211706,P026,1,29,POST
0.91072287,0.772742351,P026,1,30,POST
0.622459331,0.622459331,P026,1,1,POST
0.785979665,0.663780337,P026,1,2,POST
0.610211966,0.698633359,P026,1,3,POST
0.777395567,0.69585273,P026,1,4,POST
0.883893149,0.693362047,P026,1,5,POST
0.941951998,0.723473016,P026,1,6,POST
0.868902756,0.718178088,P026,1,7,POST
0.934142465,0.744278114,P026,1,8,POST
0.853286399,0.737000115,P026,1,9,POST
0.92589067,0.730401543,P026,1,10,POST
0.963308372,0.724432531,P026,1,11,POST
0.981819825,0.719043484,P026,1,12,POST
0.955173798,0.714186138,P026,1,13,POST
0.977824778,0.740932038,P026,1,14,POST
0.988933363,0.733964398,P026,1,15,POST
0.972029378,0.757512172,P026,1,16,POST
0.986093809,0.777273375,P026,1,17,POST
0.965229902,0.793896324,P026,1,18,POST
0.982762076,0.807923695,P026,1,19,POST
0.991355957,0.819803415,P026,1,20,POST
0.995596963,0.829902433,P026,1,21,POST
0.988454943,0.816216878,P026,1,22,POST
0.99415983,0.803312017,P026,1,23,POST
0.996995466,0.815892863,P026,1,24,POST
0.992017024,0.803007838,P026,1,25,POST
0.99592567,0.790958708,P026,1,26,POST
0.997883863,0.779768751,P026,1,27,POST
0.998881027,0.795999097,P026,1,28,POST
0.999397637,0.784441109,P026,1,29,POST
0.998317118,0.773744515,P026,1,30,POST
