Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P043,1,1,PRE
0.493198015,0.637761359,P043,1,2,PRE
0.372660911,0.792569966,P043,1,3,PRE
0.272303363,0.708135915,P043,1,4,PRE
0.395326501,0.671079509,P043,1,5,PRE
0.524343607,0.801664646,P043,1,6,PRE
0.400327122,0.712551361,P043,1,7,PRE
0.529215541,0.813214268,P043,1,8,PRE
0.646772372,0.718322823,P043,1,9,PRE
0.517739455,0.675260755,P043,1,10,PRE
0.636870346,0.657958427,P043,1,11,PRE
0.73523413,0.798069529,P043,1,12,PRE
0.613229174,0.838757414,P043,1,13,PRE
0.716440658,0.852436238,P043,1,14,PRE
0.796270178,0.857396753,P043,1,15,PRE
0.685879001,0.742560999,P043,1,16,PRE
0.773204491,0.685479597,P043,1,17,PRE
0.657682371,0.80563808,P043,1,18,PRE
0.751515046,0.714515264,P043,1,19,PRE
0.822228197,0.81377047,P043,1,20,PRE
0.873166494,0.843872579,P043,1,21,PRE
0.787672098,0.734716407,P043,1,22,PRE
0.848481607,0.819555317,P043,1,23,PRE
0.891706098,0.721577274,P043,1,24,PRE
0.814357426,0.676609812,P043,1,25,PRE
0.867574833,0.803186792,P043,1,26,PRE
0.90510053,0.713301102,P043,1,27,PRE
0.931300302,0.813426486,P043,1,28,PRE
0.949599383,0.718430717,P043,1,29,PRE
0.962466141,0.814882435,P043,1,30,PRE
0.622459331,0.622459331,P043,1,1,PRE
0.723817226,0.637761359,P043,1,2,PRE
0.60030292,0.792569966,P043,1,3,PRE
0.706023371,0.708135915,P043,1,4,PRE
0.788457211,0.671079509,P043,1,5,PRE
0.849046555,0.801664646,P043,1,6,PRE
0.754308126,0.712551361,P043,1,7,PRE
0.824273584,0.672884331,P043,1,8,PRE
0.87461689,0.657029015,P043,1,9,PRE
0.910026454,0.797815639,P043,1,10,PRE
0.934736026,0.838676139,P043,1,11,PRE
0.952007093,0.731812098,P043,1,12,PRE
0.909023616,0.68089742,P043,1,13,PRE
0.934036493,0.804370111,P043,1,14,PRE
0.95151663,0.713886166,P043,1,15,PRE
0.908193057,0.673432166,P043,1,16,PRE
0.933457167,0.657243069,P043,1,17,PRE
0.878401899,0.797874105,P043,1,18,PRE
0.91267157,0.710697937,P043,1,19,PRE
0.845768844,0.672125374,P043,1,20,PRE
0.88979757,0.656732669,P043,1,21,PRE
0.811565322,0.65076943,P043,1,22,PRE
0.865587108,0.796107967,P043,1,23,PRE
0.903708886,0.709840849,P043,1,24,PRE
0.832169354,0.671775077,P043,1,25,PRE
0.880205834,0.801855849,P043,1,26,PRE
0.913931694,0.712645365,P043,1,27,PRE
0.847702498,0.813240868,P043,1,28,PRE
0.891158118,0.843697018,P043,1,29,PRE
0.813554657,0.85420253,P043,1,30,PRE
0.622459331,0.622459331,P043,1,1,PRE
0.723817226,0.637761359,P043,1,2,PRE
0.60030292,0.643528911,P043,1,3,PRE
0.706023371,0.645718696,P043,1,4,PRE
0.788457211,0.646552604,P043,1,5,PRE
0.676220588,0.646870547,P043,1,6,PRE
0.765820999,0.795046147,P043,1,7,PRE
0.648853697,0.709327498,P043,1,8,PRE
0.744637695,0.812303366,P043,1,9,PRE
0.624023883,0.717860499,P043,1,10,PRE
0.725062568,0.675069645,P043,1,11,PRE
0.80269972,0.802762427,P043,1,12,PRE
0.693912878,0.840267605,P043,1,13,PRE
0.77931088,0.73269554,P043,1,14,PRE
0.842452206,0.818970963,P043,1,15,PRE
0.887462118,0.72127466,P043,1,16,PRE
0.918997552,0.676484089,P043,1,17,PRE
0.855531927,0.803152137,P043,1,18,PRE
0.896659519,0.713283997,P043,1,19,PRE
0.821654664,0.673184892,P043,1,20,PRE
0.872759601,0.657146437,P043,1,21,PRE
0.908727899,0.797847711,P043,1,22,PRE
0.839752158,0.710685099,P043,1,23,PRE
0.74182486,0.672120123,P043,1,24,PRE
0.81510798,0.801950723,P043,1,25,PRE
0.709643638,0.712692027,P043,1,26,PRE
0.791178038,0.672942014,P043,1,27,PRE
0.851002822,0.802176779,P043,1,28,PRE
0.893478546,0.71280326,P043,1,29,PRE
0.816960092,0.672987636,P043,1,30,PRE
