Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P017,1,1,PRE
0.464445491,0.603713581,P017,1,2,PRE
0.316394822,0.599794293,P017,1,3,PRE
0.469583323,0.59666767,P017,1,4,PRE
0.62529626,0.594175082,P017,1,5,PRE
0.756145657,0.592188968,P017,1,6,PRE
0.616547894,0.590607031,P017,1,7,PRE
0.749384969,0.578045594,P017,1,8,PRE
0.845759181,0.579355825,P017,1,9,PRE
0.908411575,0.569029205,P017,1,10,PRE
0.946529105,0.572193793,P017,1,11,PRE
0.968926618,0.56330058,P017,1,12,PRE
0.938825728,0.556197338,P017,1,13,PRE
0.884729402,0.562011097,P017,1,14,PRE
0.93233156,0.566623385,P017,1,15,PRE
0.873537279,0.570283872,P017,1,16,PRE
0.778638661,0.573190011,P017,1,17,PRE
0.645234761,0.564096957,P017,1,18,PRE
0.77132091,0.55683301,P017,1,19,PRE
0.860499631,0.56251532,P017,1,20,PRE
0.917545613,0.555570613,P017,1,21,PRE
0.848620462,0.561513989,P017,1,22,PRE
0.91019312,0.566228939,P017,1,23,PRE
0.947587706,0.56997077,P017,1,24,PRE
0.900084971,0.572941394,P017,1,25,PRE
0.941564345,0.563898199,P017,1,26,PRE
0.966036531,0.568120898,P017,1,27,PRE
0.980225035,0.571472661,P017,1,28,PRE
0.988413436,0.574134036,P017,1,29,PRE
0.976213511,0.576247872,P017,1,30,PRE
0.622459331,0.622459331,P017,1,1,PRE
0.464445491,0.603713581,P017,1,2,PRE
0.620557515,0.588579293,P017,1,3,PRE
0.462480561,0.57641896,P017,1,4,PRE
0.314726741,0.56667918,P017,1,5,PRE
0.199141181,0.570328162,P017,1,6,PRE
0.3254033,0.57322518,P017,1,7,PRE
0.206899486,0.564125074,P017,1,8,PRE
0.125155942,0.556855454,P017,1,9,PRE
0.073667681,0.562533123,P017,1,10,PRE
0.04287787,0.555584821,P017,1,11,PRE
0.024928374,0.561525258,P017,1,12,PRE
0.049621095,0.554780539,P017,1,13,PRE
0.028836962,0.560887338,P017,1,14,PRE
0.01681599,0.554271537,P017,1,15,PRE
0.03404884,0.560483634,P017,1,16,PRE
0.019824261,0.553949441,P017,1,17,PRE
0.039869127,0.560228177,P017,1,18,PRE
0.023187523,0.565208736,P017,1,19,PRE
0.013556386,0.569161007,P017,1,20,PRE
0.007990673,0.560877034,P017,1,21,PRE
0.016605406,0.554263315,P017,1,22,PRE
0.009755231,0.548988808,P017,1,23,PRE
0.005784166,0.556294304,P017,1,24,PRE
0.012136857,0.550608049,P017,1,25,PRE
0.00716773,0.557578305,P017,1,26,PRE
0.00427526,0.563106521,P017,1,27,PRE
0.002577052,0.567492634,P017,1,28,PRE
0.001570254,0.570973899,P017,1,29,PRE
0.003409294,0.573737952,P017,1,30,PRE
0.622459331,0.622459331,P017,1,1,PRE
0.753960232,0.603713581,P017,1,2,PRE
0.6138138,0.588579293,P017,1,3,PRE
0.747259013,0.57641896,P017,1,4,PRE
0.844314437,0.56667918,P017,1,5,PRE
0.735226587,0.558894696,P017,1,6,PRE
0.59074792,0.552681886,P017,1,7,PRE
0.432319395,0.559222903,P017,1,8,PRE
0.289587691,0.564411183,P017,1,9,PRE
0.181198574,0.557083848,P017,1,10,PRE
0.300905205,0.551237642,P017,1,11,PRE
0.451954483,0.546577285,P017,1,12,PRE
0.305854891,0.554382179,P017,1,13,PRE
0.457630442,0.560571387,P017,1,14,PRE
0.614225298,0.554019453,P017,1,15,PRE
0.747579383,0.560283704,P017,1,16,PRE
0.844532338,0.565252791,P017,1,17,PRE
0.735542052,0.557755741,P017,1,18,PRE
0.836299395,0.55177347,P017,1,19,PRE
0.723705259,0.547004288,P017,1,20,PRE
0.82811053,0.554720745,P017,1,21,PRE
0.897329165,0.560839913,P017,1,22,PRE
0.815736067,0.554233698,P017,1,23,PRE
0.889459673,0.560453624,P017,1,24,PRE
0.935186669,0.565387606,P017,1,25,PRE
0.962313216,0.569302976,P017,1,26,PRE
0.978074153,0.560990456,P017,1,27,PRE
0.956097481,0.554353812,P017,1,28,PRE
0.974478358,0.549060949,P017,1,29,PRE
0.949254864,0.556351507,P017,1,30,PRE
