Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P022,1,1,POST
0.840949883,0.692464661,P022,1,2,POST
0.58425215,0.709330614,P022,1,3,POST
0.820148177,0.725055979,P022,1,4,POST
0.931349689,0.739700336,P022,1,5,POST
0.973850625,0.791882525,P022,1,6,POST
0.895515021,0.834465221,P022,1,7,POST
0.960534411,0.86860663,P022,1,8,POST
0.984613614,0.873255408,P022,1,9,POST
0.99365771,0.899329229,P022,1,10,POST
0.997222665,0.902050608,P022,1,11,POST
0.998709749,0.904610925,P022,1,12,POST
0.993026932,0.907021457,P022,1,13,POST
0.996966722,0.909292584,P022,1,14,POST
0.998599803,0.911433864,P022,1,15,POST
0.992481617,0.929329837,P022,1,16,POST
0.996746691,0.930398475,P022,1,17,POST
0.983701894,0.944196606,P022,1,18,POST
0.993306989,0.944576514,P022,1,19,POST
0.997080159,0.955322807,P022,1,20,POST
0.998648449,0.955268719,P022,1,21,POST
0.992722425,0.955216536,P022,1,22,POST
0.996843722,0.963694493,P022,1,23,POST
0.998547202,0.963374133,P022,1,24,POST
0.992222023,0.963062834,P022,1,25,POST
0.996642317,0.962760432,P022,1,26,POST
0.998461379,0.96246676,P022,1,27,POST
0.99925383,0.969418191,P022,1,28,POST
0.999618433,0.968953428,P022,1,29,POST
0.99773513,0.974558744,P022,1,30,POST
0.622459331,0.622459331,P022,1,1,POST
0.840949883,0.643774645,P022,1,2,POST
0.58425215,0.663791703,P022,1,3,POST
0.820148177,0.728170458,P022,1,4,POST
0.931349689,0.78234813,P022,1,5,POST
0.973850625,0.792964265,P022,1,6,POST
0.895515021,0.802828203,P022,1,7,POST
0.960534411,0.843288743,P022,1,8,POST
0.984613614,0.849634392,P022,1,9,POST
0.99365771,0.880658127,P022,1,10,POST
0.997222665,0.884529726,P022,1,11,POST
0.998709749,0.888156951,P022,1,12,POST
0.993026932,0.911059074,P022,1,13,POST
0.996966722,0.9131004,P022,1,14,POST
0.998599803,0.915027394,P022,1,15,POST
0.992481617,0.916847655,P022,1,16,POST
0.996746691,0.9185682,P022,1,17,POST
0.983701894,0.93492272,P022,1,18,POST
0.930576271,0.935719709,P022,1,19,POST
0.973565281,0.948369963,P022,1,20,POST
0.9894647,0.948577707,P022,1,21,POST
0.952804606,0.958467939,P022,1,22,POST
0.981757873,0.966258925,P022,1,23,POST
0.992562626,0.965869643,P022,1,24,POST
0.965461552,0.9654904,P022,1,25,POST
0.986440597,0.965121084,P022,1,26,POST
0.994364104,0.964761577,P022,1,27,POST
0.997511324,0.971234319,P022,1,28,POST
0.998834618,0.970731302,P022,1,29,POST
0.99365105,0.975971852,P022,1,30,POST
0.622459331,0.622459331,P022,1,1,POST
0.323203634,0.692464661,P022,1,2,POST
0.626595461,0.752504998,P022,1,3,POST
0.326787608,0.765231609,P022,1,4,POST
0.133353267,0.777060022,P022,1,5,POST
0.370202167,0.822459249,P022,1,6,POST
0.155204695,0.859029481,P022,1,7,POST
0.409230272,0.888097261,P022,1,8,POST
0.703107237,0.89150185,P022,1,9,POST
0.880874153,0.913687861,P022,1,10,POST
0.955012085,0.915582192,P022,1,11,POST
0.982572469,0.917371946,P022,1,12,POST
0.92638575,0.933985019,P022,1,13,POST
0.972018203,0.934826569,P022,1,14,POST
0.988884968,0.947669331,P022,1,15,POST
0.950497189,0.957753632,P022,1,16,POST
0.980906959,0.965695232,P022,1,17,POST
0.920293516,0.971973949,P022,1,18,POST
0.969765269,0.971456504,P022,1,19,POST
0.988042962,0.976548865,P022,1,20,POST
0.994988186,0.975958462,P022,1,21,POST
0.975835117,0.975375793,P022,1,22,POST
0.990317869,0.979674058,P022,1,23,POST
0.995883109,0.979052042,P022,1,24,POST
0.979795016,0.978435005,P022,1,25,POST
0.991815236,0.977823571,P022,1,26,POST
0.996479214,0.977218324,P022,1,27,POST
0.998392142,0.981147737,P022,1,28,POST
0.999222755,0.980516742,P022,1,29,POST
0.995630043,0.983794386,P022,1,30,POST
