Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P032,1,1,PRE
0.355125145,0.65351451,P032,1,2,PRE
0.624226866,0.677344829,P032,1,3,PRE
0.82135925,0.69568198,P032,1,4,PRE
0.921600064,0.709849159,P032,1,5,PRE
0.771111547,0.805612908,P032,1,6,PRE
0.898214578,0.863101292,P032,1,7,PRE
0.721155835,0.898001853,P032,1,8,PRE
0.873664352,0.91990097,P032,1,9,PRE
0.673798509,0.898387985,P032,1,10,PRE
0.848962696,0.877745657,P032,1,11,PRE
0.933982239,0.858823113,P032,1,12,PRE
0.799857648,0.895366518,P032,1,13,PRE
0.91173739,0.874927712,P032,1,14,PRE
0.961233028,0.856294949,P032,1,15,PRE
0.982329192,0.893813078,P032,1,16,PRE
0.991527724,0.873485792,P032,1,17,PRE
0.96556469,0.904436885,P032,1,18,PRE
0.984193622,0.883442851,P032,1,19,PRE
0.940013659,0.910665888,P032,1,20,PRE
0.973270855,0.8893931,P032,1,21,PRE
0.987535422,0.91442029,P032,1,22,PRE
0.951381557,0.930546549,P032,1,23,PRE
0.97811292,0.909051191,P032,1,24,PRE
0.989658323,0.887842116,P032,1,25,PRE
0.994848367,0.867985042,P032,1,26,PRE
0.997296906,0.901021082,P032,1,27,PRE
0.987779432,0.880216283,P032,1,28,PRE
0.99398579,0.908640434,P032,1,29,PRE
0.974713636,0.88744854,P032,1,30,PRE
0.622459331,0.622459331,P032,1,1,PRE
0.820338464,0.751687735,P032,1,2,PRE
0.584836398,0.753647699,P032,1,3,PRE
0.7979556,0.755200247,P032,1,4,PRE
0.910854948,0.756431243,P032,1,5,PRE
0.960856191,0.833637756,P032,1,6,PRE
0.869154421,0.820437271,P032,1,7,PRE
0.942866304,0.87202054,P032,1,8,PRE
0.974484611,0.903525357,P032,1,9,PRE
0.988065565,0.923451685,P032,1,10,PRE
0.994116548,0.901907023,P032,1,11,PRE
0.996943721,0.881050769,P032,1,12,PRE
0.98632994,0.909163609,P032,1,13,PRE
0.993326353,0.8879499,P032,1,14,PRE
0.996565908,0.868083771,P032,1,15,PRE
0.984797315,0.901082244,P032,1,16,PRE
0.992633929,0.88027384,P032,1,17,PRE
0.969636144,0.908676504,P032,1,18,PRE
0.985954538,0.887483086,P032,1,19,PRE
0.993156317,0.913212311,P032,1,20,PRE
0.996485041,0.891851733,P032,1,21,PRE
0.984471499,0.871671737,P032,1,22,PRE
0.992487306,0.903308548,P032,1,23,PRE
0.99616822,0.882374273,P032,1,24,PRE
0.983202081,0.863002564,P032,1,25,PRE
0.991917808,0.845723042,P032,1,26,PRE
0.995900097,0.830728193,P032,1,27,PRE
0.997811128,0.878237009,P032,1,28,PRE
0.998773798,0.859265182,P032,1,29,PRE
0.994074612,0.89563844,P032,1,30,PRE
0.622459331,0.622459331,P032,1,1,PRE
0.820338464,0.751687735,P032,1,2,PRE
0.584836398,0.753647699,P032,1,3,PRE
0.7979556,0.755200247,P032,1,4,PRE
0.910854948,0.756431243,P032,1,5,PRE
0.960856191,0.833637756,P032,1,6,PRE
0.869154421,0.820437271,P032,1,7,PRE
0.942866304,0.87202054,P032,1,8,PRE
0.974484611,0.903525357,P032,1,9,PRE
0.988065565,0.923451685,P032,1,10,PRE
0.994116548,0.901907023,P032,1,11,PRE
0.996943721,0.881050769,P032,1,12,PRE
0.98632994,0.909163609,P032,1,13,PRE
0.993326353,0.8879499,P032,1,14,PRE
0.996565908,0.868083771,P032,1,15,PRE
0.984797315,0.850203454,P032,1,16,PRE
0.992633929,0.834582613,P032,1,17,PRE
0.996237478,0.880571999,P032,1,18,PRE
0.983478644,0.861371131,P032,1,19,PRE
0.992041652,0.896935055,P032,1,20,PRE
0.995958288,0.876388357,P032,1,21,PRE
0.982366843,0.857603884,P032,1,22,PRE
0.991544526,0.894617009,P032,1,23,PRE
0.995725076,0.874231435,P032,1,24,PRE
0.981444195,0.855672117,P032,1,25,PRE
0.991133394,0.839318248,P032,1,26,PRE
0.995532928,0.825255831,P032,1,27,PRE
0.997630616,0.874928321,P032,1,28,PRE
0.998680751,0.856295494,P032,1,29,PRE
0.993663299,0.893813413,P032,1,30,PRE
