Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P044,1,1,POST
0.512175108,0.605102107,P044,1,2,POST
0.414289829,0.609560911,P044,1,3,POST
0.521447818,0.613016749,P044,1,4,POST
0.422197313,0.615697146,P044,1,5,POST
0.52854085,0.617777332,P044,1,6,POST
0.619850802,0.601401817,P044,1,7,POST
0.693554351,0.588502799,P044,1,8,POST
0.750961142,0.59671609,P044,1,9,POST
0.794927755,0.58482292,P044,1,10,POST
0.828451219,0.593872123,P044,1,11,POST
0.728945671,0.600867826,P044,1,12,POST
0.778113948,0.588083204,P044,1,13,POST
0.670231443,0.578054506,P044,1,14,POST
0.732943984,0.570208186,P044,1,15,POST
0.62121816,0.58258602,P044,1,16,POST
0.694633442,0.573751551,P044,1,17,POST
0.751792062,0.566846399,P044,1,18,POST
0.641297709,0.561456872,P044,1,19,POST
0.710411403,0.575832248,P044,1,20,POST
0.59784645,0.586927768,P044,1,21,POST
0.489533215,0.577149652,P044,1,22,POST
0.58716136,0.587945018,P044,1,23,POST
0.479859125,0.577946277,P044,1,24,POST
0.578920363,0.588560188,P044,1,25,POST
0.472458818,0.578428114,P044,1,26,POST
0.380976789,0.58893229,P044,1,27,POST
0.49101699,0.578719599,P044,1,28,POST
0.396435034,0.589157398,P044,1,29,POST
0.505251588,0.578895949,P044,1,30,POST
0.622459331,0.622459331,P044,1,1,POST
0.512175108,0.623030454,P044,1,2,POST
0.414289829,0.623474482,P044,1,3,POST
0.521447818,0.623819738,P044,1,4,POST
0.61396765,0.60617838,P044,1,5,POST
0.50430521,0.592258841,P044,1,6,POST
0.599639304,0.599620102,P044,1,7,POST
0.491165394,0.605315519,P044,1,8,POST
0.588546259,0.609726258,P044,1,9,POST
0.481107897,0.595052041,P044,1,10,POST
0.579987317,0.583517153,P044,1,11,POST
0.661802325,0.574480044,P044,1,12,POST
0.549503238,0.58588374,P044,1,13,POST
0.637091159,0.576332245,P044,1,14,POST
0.707116257,0.587313836,P044,1,15,POST
0.761388917,0.59579709,P044,1,16,POST
0.802880237,0.602356945,P044,1,17,POST
0.698515031,0.607434537,P044,1,18,POST
0.585765031,0.593247465,P044,1,19,POST
0.478601559,0.600384681,P044,1,20,POST
0.577844933,0.587703615,P044,1,21,POST
0.660078635,0.577757214,P044,1,22,POST
0.547836243,0.569975832,P044,1,23,POST
0.635727877,0.582406672,P044,1,24,POST
0.706047217,0.57361125,P044,1,25,POST
0.760568071,0.56673683,P044,1,26,POST
0.802254401,0.561371402,P044,1,27,POST
0.697786568,0.557187736,P044,1,28,POST
0.75421879,0.553927699,P044,1,29,POST
0.643920327,0.570022667,P044,1,30,POST
0.622459331,0.622459331,P044,1,1,POST
0.512175108,0.623030454,P044,1,2,POST
0.606236919,0.605553883,P044,1,3,POST
0.497194424,0.591767481,P044,1,4,POST
0.401621777,0.580941363,P044,1,5,POST
0.509982942,0.590873391,P044,1,6,POST
0.412427937,0.598548783,P044,1,7,POST
0.519770698,0.604486279,P044,1,8,POST
0.612572792,0.609083814,P044,1,9,POST
0.687800133,0.594546036,P044,1,10,POST
0.74652651,0.60138911,P044,1,11,POST
0.79154404,0.588492813,P044,1,12,POST
0.685432885,0.578375339,P044,1,13,POST
0.744700222,0.588891533,P044,1,14,POST
0.79015016,0.578687672,P044,1,15,POST
0.683840498,0.570703091,P044,1,16,POST
0.743471078,0.58296803,P044,1,17,POST
0.632370717,0.574050408,P044,1,18,POST
0.703412242,0.58555204,P044,1,19,POST
0.758544047,0.594435533,P044,1,20,POST
0.800711129,0.60130363,P044,1,21,POST
0.695993391,0.588425642,P044,1,22,POST
0.752838939,0.596656448,P044,1,23,POST
0.796360193,0.58477611,P044,1,24,POST
0.690961875,0.575465246,P044,1,25,POST
0.748963983,0.586644398,P044,1,26,POST
0.793404038,0.576927774,P044,1,27,POST
0.827288694,0.587773685,P044,1,28,POST
0.853199734,0.577812091,P044,1,29,POST
0.759765404,0.588456564,P044,1,30,POST
