Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P007,1,1,PRE
0.562536188,0.603437948,P007,1,2,PRE
0.52076571,0.600079806,P007,1,3,PRE
0.53581759,0.597419302,P007,1,4,PRE
0.545977912,0.595312729,P007,1,5,PRE
0.509425833,0.59364549,P007,1,6,PRE
0.484585331,0.592326401,P007,1,7,PRE
0.467794984,0.579303349,P007,1,8,PRE
0.499960291,0.580993491,P007,1,9,PRE
0.478181942,0.570276407,P007,1,10,PRE
0.507016424,0.573871487,P007,1,11,PRE
0.526533055,0.56461473,P007,1,12,PRE
0.539710625,0.569407883,P007,1,13,PRE
0.505150079,0.573186604,P007,1,14,PRE
0.525272067,0.576166781,P007,1,15,PRE
0.495328079,0.566438522,P007,1,16,PRE
0.518631714,0.558713856,P007,1,17,PRE
0.49082229,0.564757829,P007,1,18,PRE
0.515582635,0.557380618,P007,1,19,PRE
0.532318425,0.563707449,P007,1,20,PRE
0.543615761,0.556547567,P007,1,21,PRE
0.551243461,0.563051179,P007,1,22,PRE
0.556396746,0.568175569,P007,1,23,PRE
0.55988058,0.560092183,P007,1,24,PRE
0.562237075,0.56584382,P007,1,25,PRE
0.563831691,0.570376698,P007,1,26,PRE
0.564911077,0.573950576,P007,1,27,PRE
0.565641865,0.56467756,P007,1,28,PRE
0.522900447,0.569457405,P007,1,29,PRE
0.537258609,0.573225653,P007,1,30,PRE
0.622459331,0.622459331,P007,1,1,PRE
0.562536188,0.615186897,P007,1,2,PRE
0.564034138,0.609402943,P007,1,3,PRE
0.521795018,0.604810151,P007,1,4,PRE
0.536512416,0.601167459,P007,1,5,PRE
0.50297121,0.586362749,P007,1,6,PRE
0.523799637,0.586568694,P007,1,7,PRE
0.494328408,0.574714289,P007,1,8,PRE
0.517955408,0.565284311,P007,1,9,PRE
0.533920405,0.55779822,P007,1,10,PRE
0.544697165,0.551863425,P007,1,11,PRE
0.551973857,0.559361567,P007,1,12,PRE
0.513524479,0.553102275,P007,1,13,PRE
0.487360888,0.548143746,P007,1,14,PRE
0.513238836,0.55643215,P007,1,15,PRE
0.487167391,0.550781121,P007,1,16,PRE
0.469538501,0.558509164,P007,1,17,PRE
0.457637696,0.552426768,P007,1,18,PRE
0.449603071,0.547608856,P007,1,19,PRE
0.487554259,0.543795067,P007,1,20,PRE
0.469799754,0.540777509,P007,1,21,PRE
0.457814043,0.550631704,P007,1,22,PRE
0.449722163,0.558391488,P007,1,23,PRE
0.487635703,0.552333519,P007,1,24,PRE
0.51342497,0.547535021,P007,1,25,PRE
0.530861509,0.555952785,P007,1,26,PRE
0.542632314,0.550401378,P007,1,27,PRE
0.507142336,0.558210093,P007,1,28,PRE
0.52661812,0.552189781,P007,1,29,PRE
0.539768042,0.559618607,P007,1,30,PRE
0.622459331,0.622459331,P007,1,1,PRE
0.604894602,0.615186897,P007,1,2,PRE
0.550148324,0.609402943,P007,1,3,PRE
0.555656647,0.604810151,P007,1,4,PRE
0.55938011,0.589276249,P007,1,5,PRE
0.518599002,0.588871296,P007,1,6,PRE
0.490800108,0.576548782,P007,1,7,PRE
0.471991955,0.578819444,P007,1,8,PRE
0.459293771,0.568547284,P007,1,9,PRE
0.494171227,0.560387187,P007,1,10,PRE
0.517849061,0.566076268,P007,1,11,PRE
0.490291633,0.558426461,P007,1,12,PRE
0.5152234,0.5645314,P007,1,13,PRE
0.488511957,0.557201027,P007,1,14,PRE
0.470446518,0.563565967,P007,1,15,PRE
0.458250609,0.556435368,P007,1,16,PRE
0.4934599,0.55078367,P007,1,17,PRE
0.473788751,0.558511171,P007,1,18,PRE
0.460506592,0.56459814,P007,1,19,PRE
0.451540348,0.569394807,P007,1,20,PRE
0.488878714,0.561059874,P007,1,21,PRE
0.514266759,0.554448381,P007,1,22,PRE
0.487863761,0.561397588,P007,1,23,PRE
0.513579427,0.566872447,P007,1,24,PRE
0.487398112,0.559058133,P007,1,25,PRE
0.469694307,0.565029078,P007,1,26,PRE
0.457742865,0.557595766,P007,1,27,PRE
0.493113591,0.551703013,P007,1,28,PRE
0.473554782,0.547035808,P007,1,29,PRE
0.503875199,0.555559664,P007,1,30,PRE
