Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P040,1,1,POST
0.566415152,0.584110518,P040,1,2,POST
0.608332918,0.693418966,P040,1,3,POST
0.552850259,0.597472145,P040,1,4,POST
0.500456068,0.695469428,P040,1,5,POST
0.452102638,0.711184682,P040,1,6,POST
0.504158283,0.60104053,P040,1,7,POST
0.455487746,0.696019346,P040,1,8,POST
0.507306511,0.597987572,P040,1,9,POST
0.458369883,0.695548795,P040,1,10,POST
0.413920166,0.597894136,P040,1,11,POST
0.468326243,0.579716688,P040,1,12,POST
0.519207057,0.692747317,P040,1,13,POST
0.469294915,0.71072407,P040,1,14,POST
0.520102471,0.60094656,P040,1,15,POST
0.566615403,0.69600485,P040,1,16,POST
0.513331816,0.597984693,P040,1,17,POST
0.463895216,0.579732733,P040,1,18,POST
0.418903347,0.576517727,P040,1,19,POST
0.378557265,0.575954975,P040,1,20,POST
0.434564323,0.57585657,P040,1,21,POST
0.487774714,0.575839365,P040,1,22,POST
0.53712042,0.575836357,P040,1,23,POST
0.582013271,0.575835831,P040,1,24,POST
0.62225957,0.575835739,P040,1,25,POST
0.566222644,0.575835723,P040,1,26,POST
0.512963362,0.692154995,P040,1,27,POST
0.463556982,0.597222415,P040,1,28,POST
0.514793435,0.579597703,P040,1,29,POST
0.561794255,0.576494072,P040,1,30,POST
0.622459331,0.622459331,P040,1,1,POST
0.566415152,0.69934538,P040,1,2,POST
0.51314395,0.59865015,P040,1,3,POST
0.5602946,0.579850672,P040,1,4,POST
0.602852269,0.576538389,P040,1,5,POST
0.547613435,0.575958589,P040,1,6,POST
0.591466633,0.692173735,P040,1,7,POST
0.536779142,0.597226114,P040,1,8,POST
0.581705298,0.695431552,P040,1,9,POST
0.527537239,0.597870867,P040,1,10,POST
0.573352739,0.695530822,P040,1,11,POST
0.614534143,0.711195092,P040,1,12,POST
0.558792953,0.71388403,P040,1,13,POST
0.601506192,0.601592881,P040,1,14,POST
0.639587202,0.696104564,P040,1,15,POST
0.673225732,0.711292423,P040,1,16,POST
0.70275231,0.713900953,P040,1,17,POST
0.645573259,0.714355548,P040,1,18,POST
0.678491379,0.601689658,P040,1,19,POST
0.621256045,0.696119497,P040,1,20,POST
0.565255859,0.598007468,P040,1,21,POST
0.60729554,0.579736769,P040,1,22,POST
0.551857937,0.576518434,P040,1,23,POST
0.595282163,0.575955099,P040,1,24,POST
0.634063293,0.575856591,P040,1,25,POST
0.668361727,0.575839368,P040,1,26,POST
0.698491747,0.692155551,P040,1,27,POST
0.64127552,0.597222525,P040,1,28,POST
0.674711411,0.579597722,P040,1,29,POST
0.617500322,0.576494075,P040,1,30,POST
0.622459331,0.622459331,P040,1,1,POST
0.566415152,0.69934538,P040,1,2,POST
0.608332918,0.711843796,P040,1,3,POST
0.552850259,0.601175139,P040,1,4,POST
0.596173513,0.696040111,P040,1,5,POST
0.634854868,0.711281485,P040,1,6,POST
0.57840035,0.60106029,P040,1,7,POST
0.524417668,0.696022394,P040,1,8,POST
0.570527795,0.597988178,P040,1,9,POST
0.517005612,0.695548888,P040,1,10,POST
0.467270253,0.597894155,P040,1,11,POST
0.518230535,0.579716692,P040,1,12,POST
0.468396602,0.692747317,P040,1,13,POST
0.519272105,0.71072407,P040,1,14,POST
0.565861909,0.60094656,P040,1,15,POST
0.512625007,0.69600485,P040,1,16,POST
0.559822621,0.597984693,P040,1,17,POST
0.602429248,0.695548351,P040,1,18,POST
0.640405756,0.597894048,P040,1,19,POST
0.583793361,0.695534392,P040,1,20,POST
0.62384534,0.597891278,P040,1,21,POST
0.567751388,0.695533966,P040,1,22,POST
0.609528226,0.597891193,P040,1,23,POST
0.646695397,0.695533952,P040,1,24,POST
0.589923998,0.59789119,P040,1,25,POST
0.629301373,0.579716166,P040,1,26,POST
0.664164747,0.692747237,P040,1,27,POST
0.607066287,0.710724056,P040,1,28,POST
0.644515254,0.600946557,P040,1,29,POST
0.677561092,0.69600485,P040,1,30,POST
