Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P051,1,1,PRE
0.588223031,0.615060757,P051,1,2,PRE
0.582841553,0.60901593,P051,1,3,PRE
0.578485604,0.594030003,P051,1,4,PRE
0.574962525,0.581734694,P051,1,5,PRE
0.549089497,0.571678845,P051,1,6,PRE
0.551236484,0.573740929,P051,1,7,PRE
0.552967158,0.575412803,P051,1,8,PRE
0.53116474,0.576768566,P051,1,9,PRE
0.536794349,0.567624278,P051,1,10,PRE
0.518042923,0.560167698,P051,1,11,PRE
0.526224682,0.564413591,P051,1,12,PRE
0.532815198,0.557552156,P051,1,13,PRE
0.514820627,0.562295333,P051,1,14,PRE
0.500273415,0.566136965,P051,1,15,PRE
0.488536095,0.569249334,P051,1,16,PRE
0.479075721,0.561492014,P051,1,17,PRE
0.471454257,0.565486251,P051,1,18,PRE
0.46531523,0.568722082,P051,1,19,PRE
0.460370187,0.571344251,P051,1,20,PRE
0.456386452,0.573469681,P051,1,21,PRE
0.47642951,0.564932933,P051,1,22,PRE
0.469322717,0.568273768,P051,1,23,PRE
0.486909749,0.560696951,P051,1,24,PRE
0.477765334,0.56484226,P051,1,25,PRE
0.493737373,0.568200303,P051,1,26,PRE
0.483267182,0.570921377,P051,1,27,PRE
0.474830717,0.562854974,P051,1,28,PRE
0.468034908,0.566590314,P051,1,29,PRE
0.4858675,0.569616684,P051,1,30,PRE
0.622459331,0.622459331,P051,1,1,PRE
0.610666868,0.615060757,P051,1,2,PRE
0.601057419,0.60901593,P051,1,3,PRE
0.570505821,0.604084642,P051,1,4,PRE
0.545449185,0.589978915,P051,1,5,PRE
0.548302567,0.588592056,P051,1,6,PRE
0.527375652,0.587465332,P051,1,7,PRE
0.510419159,0.586550117,P051,1,8,PRE
0.496720332,0.585806814,P051,1,9,PRE
0.485671556,0.585203201,P051,1,10,PRE
0.500123987,0.574512986,P051,1,11,PRE
0.488415609,0.576038853,P051,1,12,PRE
0.478978639,0.567028818,P051,1,13,PRE
0.471376056,0.559682521,P051,1,14,PRE
0.488571107,0.564020633,P051,1,15,PRE
0.479103932,0.557232123,P051,1,16,PRE
0.494819144,0.551706133,P051,1,17,PRE
0.507506169,0.54721132,P051,1,18,PRE
0.494369735,0.553923248,P051,1,19,PRE
0.483776852,0.559356887,P051,1,20,PRE
0.498594026,0.5637569,P051,1,21,PRE
0.487182061,0.557017344,P051,1,22,PRE
0.501343469,0.551531378,P051,1,23,PRE
0.489398933,0.547069221,P051,1,24,PRE
0.479770966,0.553808225,P051,1,25,PRE
0.495358128,0.559263758,P051,1,26,PRE
0.484573514,0.553359408,P051,1,27,PRE
0.499237367,0.558900375,P051,1,28,PRE
0.511069433,0.553063668,P051,1,29,PRE
0.520606431,0.558660935,P051,1,30,PRE
0.622459331,0.622459331,P051,1,1,PRE
0.610666868,0.615060757,P051,1,2,PRE
0.601057419,0.599003394,P051,1,3,PRE
0.570505821,0.595929793,P051,1,4,PRE
0.545449185,0.583290878,P051,1,5,PRE
0.525059683,0.572950172,P051,1,6,PRE
0.531876811,0.574771641,P051,1,7,PRE
0.537367926,0.576248604,P051,1,8,PRE
0.518507588,0.577446428,P051,1,9,PRE
0.526599001,0.578418011,P051,1,10,PRE
0.533116705,0.568970543,P051,1,11,PRE
0.53836668,0.561264793,P051,1,12,PRE
0.54259591,0.554988206,P051,1,13,PRE
0.522745147,0.549880594,P051,1,14,PRE
0.530012471,0.545727045,P051,1,15,PRE
0.535866201,0.552721813,P051,1,16,PRE
0.540581526,0.548037256,P051,1,17,PRE
0.521111887,0.554591816,P051,1,18,PRE
0.505355254,0.54955816,P051,1,19,PRE
0.516001489,0.555822982,P051,1,20,PRE
0.524580119,0.560895095,P051,1,21,PRE
0.531490529,0.565002751,P051,1,22,PRE
0.513748401,0.568330335,P051,1,23,PRE
0.4994077,0.560743048,P051,1,24,PRE
0.487838078,0.554563476,P051,1,25,PRE
0.501873029,0.549535109,P051,1,26,PRE
0.513194481,0.545446176,P051,1,27,PRE
0.498960507,0.542122728,P051,1,28,PRE
0.487477527,0.539422375,P051,1,29,PRE
0.501581985,0.537228839,P051,1,30,PRE
