Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P016,1,1,POST
0.732747123,0.649202297,P016,1,2,POST
0.612144634,0.672972489,P016,1,3,POST
0.724362466,0.756143702,P016,1,4,POST
0.811734031,0.767766991,P016,1,5,POST
0.874582533,0.827373747,P016,1,6,POST
0.796216208,0.831424276,P016,1,7,POST
0.863709044,0.873753377,P016,1,8,POST
0.910199958,0.873610312,P016,1,9,POST
0.941150571,0.904182279,P016,1,10,POST
0.961393525,0.926255812,P016,1,11,POST
0.974543283,0.922778733,P016,1,12,POST
0.953310198,0.939769113,P016,1,13,POST
0.969296287,0.935833169,P016,1,14,POST
0.979674542,0.932007897,P016,1,15,POST
0.962315889,0.928308907,P016,1,16,POST
0.975141966,0.924748398,P016,1,17,POST
0.95435409,0.941207038,P016,1,18,POST
0.969974035,0.953294415,P016,1,19,POST
0.980114918,0.96228293,P016,1,20,POST
0.986717874,0.958179545,P016,1,21,POST
0.974917966,0.95403684,P016,1,22,POST
0.983330104,0.962839108,P016,1,23,POST
0.988820222,0.958743953,P016,1,24,POST
0.978743225,0.954604506,P016,1,25,POST
0.985822635,0.950456037,P016,1,26,POST
0.990454882,0.946330913,P016,1,27,POST
0.993509171,0.95709055,P016,1,28,POST
0.995540818,0.952943408,P016,1,29,POST
0.991239555,0.962020163,P016,1,30,POST
0.622459331,0.622459331,P016,1,1,POST
0.49061396,0.649202297,P016,1,2,POST
0.363654191,0.737723485,P016,1,3,POST
0.256084337,0.751420271,P016,1,4,POST
0.173843016,0.763572585,P016,1,5,POST
0.115413678,0.824285067,P016,1,6,POST
0.189298535,0.868588905,P016,1,7,POST
0.126137394,0.90056343,P016,1,8,POST
0.082974096,0.898466606,P016,1,9,POST
0.054364543,0.922119688,P016,1,10,POST
0.035689533,0.918824145,P016,1,11,POST
0.023563293,0.915685477,P016,1,12,POST
0.015680914,0.912705749,P016,1,13,POST
0.010531761,0.93243709,P016,1,14,POST
0.007143619,0.928723053,P016,1,15,POST
0.013809769,0.925146272,P016,1,16,POST
0.009303601,0.921716156,P016,1,17,POST
0.017813539,0.938994022,P016,1,18,POST
0.011928293,0.935078258,P016,1,19,POST
0.00806534,0.948776479,P016,1,20,POST
0.005508818,0.94466931,P016,1,21,POST
0.010745989,0.94062519,P016,1,22,POST
0.007285174,0.952864494,P016,1,23,POST
0.004989416,0.961961103,P016,1,24,POST
0.009765456,0.957853284,P016,1,25,POST
0.006636736,0.953708996,P016,1,26,POST
0.00455669,0.949562936,P016,1,27,POST
0.003160804,0.959495335,P016,1,28,POST
0.002214951,0.955361262,P016,1,29,POST
0.004450056,0.963832642,P016,1,30,POST
0.622459331,0.622459331,P016,1,1,POST
0.732747123,0.649202297,P016,1,2,POST
0.612144634,0.672972489,P016,1,3,POST
0.724362466,0.756143702,P016,1,4,POST
0.811734031,0.767766991,P016,1,5,POST
0.710115455,0.77809825,P016,1,6,POST
0.801085127,0.83496139,P016,1,7,POST
0.696289963,0.838272364,P016,1,8,POST
0.790634743,0.841266261,P016,1,9,POST
0.682919279,0.843976567,P016,1,10,POST
0.780415852,0.846432795,P016,1,11,POST
0.852515171,0.848661012,P016,1,12,POST
0.765057254,0.886198748,P016,1,13,POST
0.841511166,0.913259326,P016,1,14,POST
0.749907125,0.910408546,P016,1,15,POST
0.830533206,0.930769348,P016,1,16,POST
0.887602785,0.945612789,P016,1,17,POST
0.81511534,0.956557358,P016,1,18,POST
0.876936521,0.952408914,P016,1,19,POST
0.799603892,0.948268969,P016,1,20,POST
0.866092822,0.944168144,P016,1,21,POST
0.911806107,0.955485911,P016,1,22,POST
0.851346927,0.951336544,P016,1,23,POST
0.901833915,0.947203916,P016,1,24,POST
0.935635101,0.957739276,P016,1,25,POST
0.957801786,0.965621143,P016,1,26,POST
0.972212051,0.961578334,P016,1,27,POST
0.981569684,0.95746555,P016,1,28,POST
0.965677382,0.953319663,P016,1,29,POST
0.938043512,0.962301835,P016,1,30,POST
