Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P028,1,1,POST
0.449253876,0.692039432,P028,1,2,POST
0.617451664,0.750494075,P028,1,3,POST
0.444377303,0.886306906,P028,1,4,POST
0.613116481,0.906570472,P028,1,5,POST
0.440183761,0.922625935,P028,1,6,POST
0.609366448,0.966118271,P028,1,7,POST
0.43657705,0.970503389,P028,1,8,POST
0.606124675,0.9741261,P028,1,9,POST
0.433474549,0.977139044,P028,1,10,POST
0.603323753,0.97966121,P028,1,11,POST
0.742131509,0.981785852,P028,1,12,POST
0.57772289,0.991598175,P028,1,13,POST
0.722875857,0.99208465,P028,1,14,POST
0.826040595,0.992517119,P028,1,15,POST
0.892247143,0.996383804,P028,1,16,POST
0.932773628,0.998179965,P028,1,17,POST
0.854907539,0.999047271,P028,1,18,POST
0.910048235,0.998980818,P028,1,19,POST
0.81463395,0.998914022,P028,1,20,POST
0.885140855,0.998847137,P028,1,21,POST
0.928467857,0.99938038,P028,1,22,POST
0.847056514,0.999320272,P028,1,23,POST
0.905230545,0.999258359,P028,1,24,POST
0.940626092,0.999591061,P028,1,25,POST
0.962033612,0.999540356,P028,1,26,POST
0.975115664,0.999486882,P028,1,27,POST
0.939196227,0.999430862,P028,1,28,POST
0.961165812,0.99937254,P028,1,29,POST
0.90977233,0.999650641,P028,1,30,POST
0.622459331,0.622459331,P028,1,1,POST
0.449253876,0.692039432,P028,1,2,POST
0.297988029,0.750494075,P028,1,3,POST
0.187970061,0.886306906,P028,1,4,POST
0.333927248,0.906570472,P028,1,5,POST
0.21269269,0.922625935,P028,1,6,POST
0.366543879,0.966118271,P028,1,7,POST
0.235834668,0.970503389,P028,1,8,POST
0.395678657,0.9741261,P028,1,9,POST
0.257128375,0.977139044,P028,1,10,POST
0.160748571,0.97966121,P028,1,11,POST
0.296024014,0.981785852,P028,1,12,POST
0.186640891,0.991598175,P028,1,13,POST
0.33212686,0.99208465,P028,1,14,POST
0.50483698,0.992517119,P028,1,15,POST
0.665027986,0.996383804,P028,1,16,POST
0.492193244,0.996421791,P028,1,17,POST
0.332519657,0.998198005,P028,1,18,POST
0.505247761,0.998142849,P028,1,19,POST
0.665367713,0.998089377,P028,1,20,POST
0.78681442,0.998037625,P028,1,21,POST
0.867609451,0.998977204,P028,1,22,POST
0.745985556,0.998910397,P028,1,23,POST
0.841290587,0.998843514,P028,1,24,POST
0.901681586,0.999378546,P028,1,25,POST
0.938481041,0.999318377,P028,1,26,POST
0.960731942,0.999256413,P028,1,27,POST
0.908887443,0.999192933,P028,1,28,POST
0.942835683,0.999128221,P028,1,29,POST
0.873701203,0.999523797,P028,1,30,POST
0.622459331,0.622459331,P028,1,1,POST
0.756199898,0.692039432,P028,1,2,POST
0.84794646,0.750494075,P028,1,3,POST
0.905777481,0.886306906,P028,1,4,POST
0.940956603,0.906570472,P028,1,5,POST
0.8701418,0.922625935,P028,1,6,POST
0.919353207,0.966118271,P028,1,7,POST
0.830786501,0.970503389,P028,1,8,POST
0.895191012,0.9741261,P028,1,9,POST
0.789717842,0.977139044,P028,1,10,POST
0.869453315,0.97966121,P028,1,11,POST
0.918933805,0.981785852,P028,1,12,POST
0.830048793,0.991598175,P028,1,13,POST
0.89473389,0.99208465,P028,1,14,POST
0.934278867,0.992517119,P028,1,15,POST
0.958184873,0.996383804,P028,1,16,POST
0.972747133,0.996421791,P028,1,17,POST
0.934055136,0.998198005,P028,1,18,POST
0.958049358,0.998142849,P028,1,19,POST
0.903452441,0.998089377,P028,1,20,POST
0.939551475,0.998037625,P028,1,21,POST
0.96138137,0.998977204,P028,1,22,POST
0.910212581,0.998910397,P028,1,23,POST
0.943636245,0.998843514,P028,1,24,POST
0.96386226,0.999378546,P028,1,25,POST
0.976244595,0.999318377,P028,1,26,POST
0.983970857,0.999256413,P028,1,27,POST
0.959067846,0.999192933,P028,1,28,POST
0.973289683,0.999128221,P028,1,29,POST
0.935227004,0.999523797,P028,1,30,POST
