Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P007,1,1,POST
0.769296388,0.627737405,P007,1,2,POST
0.586924395,0.63260312,P007,1,3,POST
0.744328233,0.637089627,P007,1,4,POST
0.848554773,0.641227395,P007,1,5,POST
0.910593011,0.671588454,P007,1,6,POST
0.797441627,0.698513287,P007,1,7,POST
0.880667521,0.722312883,P007,1,8,POST
0.929058406,0.720148305,P007,1,9,POST
0.956719595,0.741402152,P007,1,10,POST
0.972711484,0.737961272,P007,1,11,POST
0.982184934,0.757107331,P007,1,12,POST
0.948428485,0.752671375,P007,1,13,POST
0.967882297,0.748510977,P007,1,14,POST
0.979295262,0.744613039,P007,1,15,POST
0.941140959,0.740964406,P007,1,16,POST
0.963667077,0.75975475,P007,1,17,POST
0.90412987,0.755156518,P007,1,18,POST
0.9424662,0.772266813,P007,1,19,POST
0.964431946,0.787359207,P007,1,20,POST
0.977247734,0.781176262,P007,1,21,POST
0.936073769,0.775330051,P007,1,22,POST
0.960748262,0.769812329,P007,1,23,POST
0.975074798,0.785193359,P007,1,24,POST
0.930776463,0.779127087,P007,1,25,POST
0.957705091,0.793414725,P007,1,26,POST
0.973288451,0.806038204,P007,1,27,POST
0.982532328,0.798910639,P007,1,28,POST
0.988180174,0.792129997,P007,1,29,POST
0.964148308,0.804902338,P007,1,30,POST
0.622459331,0.622459331,P007,1,1,POST
0.427609628,0.627737405,P007,1,2,POST
0.618176194,0.659586547,P007,1,3,POST
0.7663373,0.661992822,P007,1,4,POST
0.862007928,0.664215962,P007,1,5,POST
0.715899291,0.691985015,P007,1,6,POST
0.830831701,0.691970723,P007,1,7,POST
0.669221623,0.691957473,P007,1,8,POST
0.800775502,0.691945191,P007,1,9,POST
0.627561329,0.691933805,P007,1,10,POST
0.772803894,0.716502375,P007,1,11,POST
0.865919749,0.714739089,P007,1,12,POST
0.722037619,0.736631413,P007,1,13,POST
0.834693414,0.73350306,P007,1,14,POST
0.902553924,0.730582055,P007,1,15,POST
0.941566373,0.750601943,P007,1,16,POST
0.963912533,0.746571619,P007,1,17,POST
0.904684871,0.764697875,P007,1,18,POST
0.942783093,0.759801162,P007,1,19,POST
0.85929979,0.7552001,P007,1,20,POST
0.91679318,0.772305242,P007,1,21,POST
0.949699225,0.766961171,P007,1,22,POST
0.87366324,0.761929811,P007,1,23,POST
0.92504583,0.757199508,P007,1,24,POST
0.954420282,0.752757875,P007,1,25,POST
0.971367981,0.74859206,P007,1,26,POST
0.98137789,0.744688971,P007,1,27,POST
0.946376238,0.74103545,P007,1,28,POST
0.966692847,0.75981738,P007,1,29,POST
0.911024106,0.755215329,P007,1,30,POST
0.622459331,0.622459331,P007,1,1,POST
0.769296388,0.654883235,P007,1,2,POST
0.86380018,0.683712394,P007,1,3,POST
0.919382892,0.709237374,P007,1,4,POST
0.951179784,0.731777893,P007,1,5,POST
0.876796185,0.751656214,P007,1,6,POST
0.926841432,0.747559504,P007,1,7,POST
0.827725125,0.765568788,P007,1,8,POST
0.898493013,0.760620111,P007,1,9,POST
0.775967388,0.755969197,P007,1,10,POST
0.867826992,0.7729834,P007,1,11,POST
0.921696892,0.787991592,P007,1,12,POST
0.817944366,0.80124457,P007,1,13,POST
0.892768748,0.794348419,P007,1,14,POST
0.935978032,0.787798766,P007,1,15,POST
0.960693195,0.80107418,P007,1,16,POST
0.975042407,0.794186399,P007,1,17,POST
0.930698095,0.806720547,P007,1,18,POST
0.957660124,0.799560693,P007,1,19,POST
0.973262109,0.792747695,P007,1,20,POST
0.982516456,0.786280681,P007,1,21,POST
0.949275501,0.799732838,P007,1,22,POST
0.968373828,0.792911296,P007,1,23,POST
0.979588027,0.786435799,P007,1,24,POST
0.941871812,0.799869886,P007,1,25,POST
0.857439165,0.793041548,P007,1,26,POST
0.915721326,0.786559303,P007,1,27,POST
0.806811171,0.780419285,P007,1,28,POST
0.886215642,0.774615065,P007,1,29,POST
0.755016278,0.789431647,P007,1,30,POST
