Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P020,1,1,PRE
0.359309107,0.611942221,P020,1,2,PRE
0.17962876,0.611916842,P020,1,3,PRE
0.423055217,0.611894704,P020,1,4,PRE
0.677839539,0.611875394,P020,1,5,PRE
0.409585388,0.602623634,P020,1,6,PRE
0.667192033,0.603792875,P020,1,7,PRE
0.399428464,0.604811772,P020,1,8,PRE
0.658976325,0.59641496,P020,1,9,PRE
0.391759571,0.598384472,P020,1,10,PRE
0.198114341,0.590772211,P020,1,11,PRE
0.448944256,0.5840966,P020,1,12,PRE
0.232690925,0.58766223,P020,1,13,PRE
0.493451595,0.590764852,P020,1,14,PRE
0.729402923,0.593465219,P020,1,15,PRE
0.867526844,0.595816001,P020,1,16,PRE
0.934223507,0.597862879,P020,1,17,PRE
0.785798103,0.590314547,P020,1,18,PRE
0.8954866,0.593073258,P020,1,19,PRE
0.702450153,0.595474751,P020,1,20,PRE
0.853662002,0.588219601,P020,1,21,PRE
0.927747211,0.581859755,P020,1,22,PRE
0.77061925,0.576290022,P020,1,23,PRE
0.888085089,0.57141592,P020,1,24,PRE
0.943798076,0.567153131,P020,1,25,PRE
0.969960933,0.563426777,P020,1,26,PRE
0.982791073,0.569687632,P020,1,27,PRE
0.925075729,0.56564214,P020,1,28,PRE
0.76452155,0.571613473,P020,1,29,PRE
0.885087767,0.576805024,P020,1,30,PRE
0.622459331,0.622459331,P020,1,1,PRE
0.359309107,0.611942221,P020,1,2,PRE
0.624810801,0.602682411,P020,1,3,PRE
0.361323029,0.603844091,P020,1,4,PRE
0.180754489,0.59556501,P020,1,5,PRE
0.088468413,0.597644316,P020,1,6,PRE
0.265057963,0.59945512,P020,1,7,PRE
0.129667388,0.591711754,P020,1,8,PRE
0.064468388,0.59428948,P020,1,9,PRE
0.033980283,0.596533658,P020,1,10,PRE
0.019191749,0.589148413,P020,1,11,PRE
0.011596255,0.582673577,P020,1,12,PRE
0.054031392,0.577002481,P020,1,13,PRE
0.028997737,0.58149129,P020,1,14,PRE
0.016680814,0.585395671,P020,1,15,PRE
0.073030024,0.588792527,P020,1,16,PRE
0.038029139,0.582361739,P020,1,17,PRE
0.141465642,0.586152901,P020,1,18,PRE
0.069974238,0.589451424,P020,1,19,PRE
0.036587296,0.582939098,P020,1,20,PRE
0.020490925,0.586655185,P020,1,21,PRE
0.086412854,0.5898885,P020,1,22,PRE
0.04431122,0.583322115,P020,1,23,PRE
0.024292407,0.586988408,P020,1,24,PRE
0.099174909,0.580781149,P020,1,25,PRE
0.050269149,0.575345871,P020,1,26,PRE
0.027185242,0.570590005,P020,1,27,PRE
0.015756924,0.575915136,P020,1,28,PRE
0.009752343,0.57108797,P020,1,29,PRE
0.046739222,0.576348104,P020,1,30,PRE
0.622459331,0.622459331,P020,1,1,PRE
0.810078307,0.611942221,P020,1,2,PRE
0.90716655,0.611916842,P020,1,3,PRE
0.95268854,0.611894704,P020,1,4,PRE
0.974247104,0.611875394,P020,1,5,PRE
0.896060633,0.602623634,P020,1,6,PRE
0.947511162,0.594493237,P020,1,7,PRE
0.818899696,0.587358808,P020,1,8,PRE
0.911367326,0.590500802,P020,1,9,PRE
0.734596114,0.593235379,P020,1,10,PRE
0.870157803,0.586255848,P020,1,11,PRE
0.935450132,0.589541005,P020,1,12,PRE
0.788739328,0.583017597,P020,1,13,PRE
0.896911462,0.586723478,P020,1,14,PRE
0.947907434,0.589947928,P020,1,15,PRE
0.971935059,0.592754149,P020,1,16,PRE
0.983793897,0.595196937,P020,1,17,PRE
0.92868426,0.587975943,P020,1,18,PRE
0.96277932,0.58164628,P020,1,19,PRE
0.860883024,0.576103148,P020,1,20,PRE
0.931123008,0.571252441,P020,1,21,PRE
0.963931264,0.576491109,P020,1,22,PRE
0.979766773,0.571591836,P020,1,23,PRE
0.987852294,0.567306945,P020,1,24,PRE
0.992236451,0.573060778,P020,1,25,PRE
0.994753055,0.578063493,P020,1,26,PRE
0.99627428,0.582414079,P020,1,27,PRE
0.979363175,0.576775295,P020,1,28,PRE
0.987639449,0.571840457,P020,1,29,PRE
0.943015407,0.577002388,P020,1,30,PRE
