Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P031,1,1,POST
0.622824271,0.573971705,P031,1,2,POST
0.578057722,0.554227939,P031,1,3,POST
0.540557777,0.594904532,P031,1,4,POST
0.556391932,0.562681418,P031,1,5,POST
0.569215497,0.598186062,P031,1,6,POST
0.533230794,0.564015273,P031,1,7,POST
0.550455587,0.598704292,P031,1,8,POST
0.564408324,0.564226159,P031,1,9,POST
0.575707143,0.598786238,P031,1,10,POST
0.584859098,0.612282096,P031,1,11,POST
0.592276019,0.569776521,P031,1,12,POST
0.552390523,0.600944337,P031,1,13,POST
0.565975238,0.565138485,P031,1,14,POST
0.576976122,0.550684979,P031,1,15,POST
0.539660274,0.593530395,P031,1,16,POST
0.508892154,0.562123629,P031,1,17,POST
0.483752663,0.597969389,P031,1,18,POST
0.510252568,0.56392712,P031,1,19,POST
0.531816664,0.598670039,P031,1,20,POST
0.549309564,0.612236432,P031,1,21,POST
0.563480249,0.569757769,P031,1,22,POST
0.574955555,0.552536198,P031,1,23,POST
0.584250182,0.545649585,P031,1,24,POST
0.591782394,0.591578303,P031,1,25,POST
0.597890282,0.609453897,P031,1,26,POST
0.602846493,0.616485017,P031,1,27,POST
0.561231967,0.619267997,P031,1,28,POST
0.5266345,0.572652718,P031,1,29,POST
0.498228405,0.602063774,P031,1,30,POST
0.622459331,0.622459331,P031,1,1,POST
0.622824271,0.573971705,P031,1,2,POST
0.623121627,0.602577412,P031,1,3,POST
0.578309392,0.613773271,P031,1,4,POST
0.586967565,0.570389223,P031,1,5,POST
0.547965017,0.601182738,P031,1,6,POST
0.515709593,0.6132244,P031,1,7,POST
0.489308865,0.570163624,P031,1,8,POST
0.51478185,0.552699007,P031,1,9,POST
0.488552337,0.594311463,P031,1,10,POST
0.467212832,0.562440625,P031,1,11,POST
0.44990392,0.598092523,P031,1,12,POST
0.43588281,0.563977216,P031,1,13,POST
0.42452863,0.598689504,P031,1,14,POST
0.461587767,0.612244081,P031,1,15,POST
0.492131065,0.569760911,P031,1,16,POST
0.470119459,0.600938264,P031,1,17,POST
0.452259666,0.565136009,P031,1,18,POST
0.437790581,0.550683988,P031,1,19,POST
0.472558824,0.544911132,P031,1,20,POST
0.501112156,0.542611814,P031,1,21,POST
0.524388892,0.590401013,P031,1,22,POST
0.543288096,0.608992759,P031,1,23,POST
0.558603514,0.568427267,P031,1,24,POST
0.524466528,0.55200265,P031,1,25,POST
0.543351052,0.545436828,P031,1,26,POST
0.511920046,0.591495841,P031,1,27,POST
0.533170738,0.60942159,P031,1,28,POST
0.55040692,0.568602995,P031,1,29,POST
0.564368912,0.552073103,P031,1,30,POST
0.622459331,0.622459331,P031,1,1,POST
0.577748904,0.621641643,P031,1,2,POST
0.586513404,0.621316255,P031,1,3,POST
0.593617225,0.573498891,P031,1,4,POST
0.599378805,0.602393268,P031,1,5,POST
0.604054862,0.565729285,P031,1,6,POST
0.607852299,0.550921567,P031,1,7,POST
0.565433225,0.545005831,P031,1,8,POST
0.530103555,0.591328796,P031,1,9,POST
0.547921099,0.561230864,P031,1,10,POST
0.562355812,0.549121419,P031,1,11,POST
0.574044963,0.592924145,P031,1,12,POST
0.583512477,0.561877679,P031,1,13,POST
0.545089613,0.549380082,P031,1,14,POST
0.560062637,0.593024431,P031,1,15,POST
0.572187953,0.610020634,P031,1,16,POST
0.582008141,0.568848559,P031,1,17,POST
0.543838871,0.552171563,P031,1,18,POST
0.512320474,0.54550418,P031,1,19,POST
0.486545856,0.591521946,P031,1,20,POST
0.46558374,0.609431817,P031,1,21,POST
0.495405018,0.616476294,P031,1,22,POST
0.519746035,0.619264538,P031,1,23,POST
0.492602008,0.620371255,P031,1,24,POST
0.517464156,0.62081105,P031,1,25,POST
0.490740002,0.620985902,P031,1,26,POST
0.515947722,0.573362325,P031,1,27,POST
0.48950307,0.553983112,P031,1,28,POST
0.514940077,0.594809556,P031,1,29,POST
0.488681353,0.610720687,P031,1,30,POST
