Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P020,1,1,POST
0.349828673,0.64450072,P020,1,2,POST
0.168761243,0.657704073,P020,1,3,POST
0.079971484,0.665669349,P020,1,4,POST
0.039884105,0.626648446,P020,1,5,POST
0.02137952,0.647002498,P020,1,6,POST
0.012333285,0.659209701,P020,1,7,POST
0.059529226,0.62250183,P020,1,8,POST
0.030556623,0.599284149,P020,1,9,POST
0.124114588,0.58484047,P020,1,10,POST
0.059764433,0.575924356,P020,1,11,POST
0.030664929,0.570441341,P020,1,12,POST
0.124460347,0.613609938,P020,1,13,POST
0.059919993,0.639225439,P020,1,14,POST
0.030736544,0.654534382,P020,1,15,POST
0.016977905,0.61951319,P020,1,16,POST
0.010074831,0.642743088,P020,1,17,POST
0.050309389,0.656647236,P020,1,18,POST
0.026285653,0.620862536,P020,1,19,POST
0.110180541,0.643547911,P020,1,20,POST
0.053499168,0.657131068,P020,1,21,POST
0.027769338,0.621171821,P020,1,22,POST
0.115089194,0.598452412,P020,1,23,POST
0.055705779,0.584325755,P020,1,24,POST
0.028791794,0.575607431,P020,1,25,POST
0.118428926,0.570246701,P020,1,26,POST
0.333542724,0.61349465,P020,1,27,POST
0.16010348,0.593662316,P020,1,28,POST
0.404287749,0.581364622,P020,1,29,POST
0.199030554,0.573785154,P020,1,30,POST
0.622459331,0.622459331,P020,1,1,POST
0.816103453,0.599257563,P020,1,2,POST
0.913091911,0.584824014,P020,1,3,POST
0.956978887,0.622131007,P020,1,4,POST
0.977133787,0.599052192,P020,1,5,POST
0.901432846,0.584696908,P020,1,6,POST
0.705031945,0.575835956,P020,1,7,POST
0.426399662,0.616805398,P020,1,8,POST
0.689303519,0.595725794,P020,1,9,POST
0.410618721,0.582639565,P020,1,10,POST
0.677087531,0.620836398,P020,1,11,POST
0.845459332,0.598242742,P020,1,12,POST
0.604477243,0.63008997,P020,1,13,POST
0.805988925,0.649060255,P020,1,14,POST
0.908422946,0.660449329,P020,1,15,POST
0.954872325,0.623295989,P020,1,16,POST
0.976140803,0.599781062,P020,1,17,POST
0.898015222,0.585148061,P020,1,18,POST
0.950186057,0.622323072,P020,1,19,POST
0.819239339,0.599172327,P020,1,20,POST
0.914533803,0.584771259,P020,1,21,POST
0.957630174,0.575881738,P020,1,22,POST
0.840086569,0.570415166,P020,1,23,POST
0.924059178,0.567060138,P020,1,24,POST
0.961943837,0.565003249,P020,1,25,POST
0.979491608,0.563742983,P020,1,26,POST
0.988109162,0.609642337,P020,1,27,POST
0.942247476,0.591265359,P020,1,28,POST
0.970262449,0.625949945,P020,1,29,POST
0.878511986,0.601443197,P020,1,30,POST
0.622459331,0.622459331,P020,1,1,POST
0.816103453,0.64450072,P020,1,2,POST
0.913091911,0.657704073,P020,1,3,POST
0.956978887,0.665669349,P020,1,4,POST
0.977133787,0.626648446,P020,1,5,POST
0.901432846,0.601881057,P020,1,6,POST
0.951723801,0.632250468,P020,1,7,POST
0.82345042,0.605398903,P020,1,8,POST
0.916466099,0.634340734,P020,1,9,POST
0.736878321,0.606714415,P020,1,10,POST
0.875588112,0.589446369,P020,1,11,POST
0.940101809,0.578762691,P020,1,12,POST
0.792730091,0.618539252,P020,1,13,POST
0.902256723,0.642162363,P020,1,14,POST
0.952094637,0.611651797,P020,1,15,POST
0.974837413,0.638059747,P020,1,16,POST
0.985767139,0.653834859,P020,1,17,POST
0.932990137,0.663330078,P020,1,18,POST
0.966011759,0.625144416,P020,1,19,POST
0.865099473,0.646103913,P020,1,20,POST
0.935378532,0.614149191,P020,1,21,POST
0.967104646,0.639546554,P020,1,22,POST
0.86849736,0.609997904,P020,1,23,POST
0.936909734,0.591486419,P020,1,24,POST
0.967806596,0.626081053,P020,1,25,POST
0.9823134,0.601525371,P020,1,26,POST
0.989557437,0.586228281,P020,1,27,POST
0.948162814,0.57677913,P020,1,28,POST
0.973002836,0.570966383,P020,1,29,POST
0.88745609,0.61392093,P020,1,30,POST
