Reward_Prob,Var1,Participant.ID,Trial_type,trial_number,Time
0.622459331,0.622459331,P030,1,1,PRE
0.499413421,0.681683929,P030,1,2,PRE
0.617354119,0.718728858,P030,1,3,PRE
0.71871244,0.742208402,P030,1,4,PRE
0.602684686,0.701727298,P030,1,5,PRE
0.706635672,0.672416652,P030,1,6,PRE
0.589100496,0.712905165,P030,1,7,PRE
0.695326411,0.680399683,P030,1,8,PRE
0.576552752,0.717920876,P030,1,9,PRE
0.684769292,0.684007297,P030,1,10,PRE
0.56498629,0.659906939,P030,1,11,PRE
0.674941062,0.64313703,P030,1,12,PRE
0.554342426,0.631604947,P030,1,13,PRE
0.432453765,0.687388155,P030,1,14,PRE
0.554919041,0.662280948,P030,1,15,PRE
0.666309391,0.644777963,P030,1,16,PRE
0.758048145,0.695608917,P030,1,17,PRE
0.648330698,0.727512286,P030,1,18,PRE
0.743769476,0.690953366,P030,1,19,PRE
0.631505183,0.724570834,P030,1,20,PRE
0.508661417,0.688816347,P030,1,21,PRE
0.38997045,0.72322234,P030,1,22,PRE
0.287300199,0.687838691,P030,1,23,PRE
0.205943407,0.662597745,P030,1,24,PRE
0.145371719,0.706750044,P030,1,25,PRE
0.102033976,0.734574245,P030,1,26,PRE
0.168043069,0.696109858,P030,1,27,PRE
0.259351731,0.668432559,P030,1,28,PRE
0.372133059,0.710405974,P030,1,29,PRE
0.272717263,0.678608148,P030,1,30,PRE
0.622459331,0.622459331,P030,1,1,PRE
0.499413421,0.681683929,P030,1,2,PRE
0.617354119,0.718728858,P030,1,3,PRE
0.71871244,0.742208402,P030,1,4,PRE
0.79864032,0.701727298,P030,1,5,PRE
0.697886264,0.7313863,P030,1,6,PRE
0.782684033,0.693777482,P030,1,7,PRE
0.6780905,0.666783511,P030,1,8,PRE
0.767304063,0.709372243,P030,1,9,PRE
0.659400858,0.677868269,P030,1,10,PRE
0.752583654,0.655610458,P030,1,11,PRE
0.824129897,0.640172808,P030,1,12,PRE
0.73042038,0.692734036,P030,1,13,PRE
0.807513849,0.666046722,P030,1,14,PRE
0.86437129,0.708910503,P030,1,15,PRE
0.904824736,0.735947759,P030,1,16,PRE
0.933052216,0.753271875,P030,1,17,PRE
0.884858558,0.764532328,P030,1,18,PRE
0.919165071,0.718439388,P030,1,19,PRE
0.863495916,0.742023363,P030,1,20,PRE
0.904209599,0.757204799,P030,1,21,PRE
0.932625418,0.767109589,P030,1,22,PRE
0.884193039,0.72039876,P030,1,23,PRE
0.918700812,0.685795691,P030,1,24,PRE
0.942666521,0.721317992,P030,1,25,PRE
0.959242502,0.686460198,P030,1,26,PRE
0.970732239,0.661628773,P030,1,27,PRE
0.946268842,0.706143356,P030,1,28,PRE
0.961735561,0.734188793,P030,1,29,PRE
0.931071312,0.752136266,P030,1,30,PRE
0.622459331,0.622459331,P030,1,1,PRE
0.499413421,0.681683929,P030,1,2,PRE
0.617354119,0.718728858,P030,1,3,PRE
0.71871244,0.742208402,P030,1,4,PRE
0.79864032,0.701727298,P030,1,5,PRE
0.697886264,0.672416652,P030,1,6,PRE
0.782684033,0.712905165,P030,1,7,PRE
0.6780905,0.738491157,P030,1,8,PRE
0.767304063,0.75491629,P030,1,9,PRE
0.659400858,0.711185483,P030,1,10,PRE
0.752583654,0.679166513,P030,1,11,PRE
0.824129897,0.717145327,P030,1,12,PRE
0.73042038,0.741196506,P030,1,13,PRE
0.807513849,0.756668571,P030,1,14,PRE
0.86437129,0.766757705,P030,1,15,PRE
0.904824736,0.773405706,P030,1,16,PRE
0.933052216,0.725213861,P030,1,17,PRE
0.884858558,0.746361718,P030,1,18,PRE
0.919165071,0.704803274,P030,1,19,PRE
0.942987829,0.674605932,P030,1,20,PRE
0.900523189,0.653334472,P030,1,21,PRE
0.835697362,0.700954658,P030,1,22,PRE
0.884557542,0.730896533,P030,1,23,PRE
0.918955098,0.693419835,P030,1,24,PRE
0.942842512,0.726128537,P030,1,25,PRE
0.95936427,0.689947277,P030,1,26,PRE
0.970816876,0.664081799,P030,1,27,PRE
0.946413732,0.707679468,P030,1,28,PRE
0.961835866,0.676658113,P030,1,29,PRE
0.931238644,0.71556865,P030,1,30,PRE
