CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,24.340633300016634,None,space,89.43415589997312,24.83080080000218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.30306589999236,None,space,20.71668959996896,114.78817499999423,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.54219170002034,None,space,10.178503100003581,136.03831909998553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.2441233000136,None,space,4.30346860003192,146.73738619999494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.42762719996972,None,155.41820010001538,None,space,2.2547122000250965,155.41820010001538,None,152.42762719996972,None,1.19,157.71437140001217,None,158.91059599997243,None,space,1,0.4423106999602169,158.91059599997243,None,159.37082419998478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,R,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,160.87369669997133,None,162.4422209999757,None,None,1,,162.4422209999757,None,164.4479365000152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365,165.94728050002595,None,167.3164028999745,None,None,1,,167.3164028999745,None,169.32148410001537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,O,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,170.82102879998274,None,172.5661984999897,None,None,1,,172.5661984999897,None,174.56995640002424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,i,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815,176.06950310000684,None,177.88732639997033,None,None,1,,177.88732639997033,None,179.8931775999954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,U,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.315,181.3929387999815,None,182.71295369998552,None,None,1,,182.71295369998552,None,184.71691939997254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,N,None,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,186.21648240002105,None,187.50842430000193,None,None,1,,187.50842430000193,None,189.51107369997771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,m,None,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,191.01504849997582,None,192.40787270001601,None,None,1,,192.40787270001601,None,194.41410900000483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,195.91363109997474,None,197.40574560000096,None,space,1,0.40302570001222193,197.40574560000096,None,197.82218119996833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865,199.32932139997138,None,201.19830370001728,None,space,1,0.46676410001236945,201.19830370001728,None,201.67995800002245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.212331000017,None,206.19567149999784,None,space,9.301402500015683,206.19567149999784,None,203.212331000017,None,1.165,215.52558790001785,None,216.69333410001127,None,None,1,,216.69333410001127,None,218.6986135999905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,FENCOG,2,Pre,2022_Apr_05_1139,N-Back (New Version 2021),2021.1.4,120.04239893480636,
