CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,KeyPractice.rt,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,33.82138159999158,None,space,128.7128249000525,34.309772999957204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.05914040002972,None,space,6.619191099889576,163.55528780003078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.22546570003033,None,space,11.723771999939345,170.71444599993993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.46971069998108,None,space,14.351785200065933,182.96654009993654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.69965620001312,None,201.6877573999809,None,space,2.1425015999702737,201.6877573999809,None,198.69965620001312,None,1.89,203.86556770000607,None,205.7621552000055,None,None,1,205.7621552000055,None,207.7684515999863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,209.26629699999467,None,210.75777409994043,None,None,1,210.75777409994043,None,212.76880790002178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,214.26482329994906,None,215.30748259997927,None,space,1,215.30748259997927,None,215.70773449994158,None,0.38675080006942153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.115,217.21391729998868,None,218.3344418000197,None,None,1,218.3344418000197,None,220.33804760000203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,221.83757979993243,None,223.05557540000882,None,None,1,223.05557540000882,None,225.06276609993074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,226.56115920003504,None,228.3551918999292,None,None,1,228.3551918999292,None,230.36004009994213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,231.8599282000214,None,233.27559969993308,None,space,1,233.27559969993308,None,233.77023769996595,None,0.4749576000031084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,235.27522980002686,None,236.72045429993887,None,space,1,236.72045429993887,None,237.19221539993305,None,0.46183449996169657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,238.70040490000974,None,239.94556979998015,None,None,1,239.94556979998015,None,241.94831589993555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.465,243.44773939996958,None,244.91387659998145,None,None,1,244.91387659998145,None,246.91798309993464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),a,None,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.44442720001098,None,251.43094949994702,None,space,3.543389600003138,251.43094949994702,None,248.44442720001098,None,1.365,255.00224850000814,None,256.3730403999798,None,None,1,256.3730403999798,None,258.37678269995376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),x,None,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.015,259.87635869998485,None,261.89321270002984,None,None,1,261.89321270002984,None,263.89974549994804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),g,None,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,265.3996076999465,None,267.39243360003456,None,None,1,267.39243360003456,None,269.39853979996406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),G,space,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.315,270.898122399929,None,272.2170016999589,None,space,1,272.2170016999589,None,272.5824912999524,None,0.3493781000142917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),u,None,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,274.08873570000287,None,275.532068099943,None,None,1,275.532068099943,None,277.53782700002193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,None,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,279.03703679994214,None,280.2827964000171,None,None,1,280.2827964000171,None,282.28647199994884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,space,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,283.785880099982,None,285.27771489997394,None,space,1,285.27771489997394,None,285.6461630000267,None,0.35272490000352263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),k,None,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,287.15279820002615,None,288.344674599939,None,None,1,288.344674599939,None,290.35074999998324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),c,None,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,291.8501459999243,None,292.8920630000066,None,None,1,292.8920630000066,None,294.8993733000243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,296.3986643999815,None,298.3436287000077,None,None,1,298.3436287000077,None,300.34774659993127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),E,None,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.87190369993914,None,304.8572275999468,None,space,0.6771394000388682,304.8572275999468,None,301.87190369993914,None,1.115,305.5620552999899,None,306.6814415999688,None,None,1,306.6814415999688,None,308.68692939996254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
Conditions/Version_1Pr/twoback(1)_v1.xlsx,New rule: Press 'space' when you see 2-back (i.e. the same letter as the one that appeared 2 letters ago.),p,None,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,310.18648069992196,None,311.43500649998896,None,None,1,311.43500649998896,None,313.43554239999503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P044,fencog,1,Pre,2022_May_18_1102,N-Back (New Version 2021),2021.1.4,121.30813828942715,
