CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,KeyPractice.rt,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,22.4850066,None,space,31.8793155,22.9816853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8936765,None,space,1.2475695,55.389263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6729276,None,space,0.4089456,57.1638988,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5967479,None,space,0.7561685,58.088516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2254299,None,63.2129501,None,space,0.6720277,63.2129501,None,60.2254299,None,1.99,63.9155993,None,65.9153998,None,None,1,65.9153998,None,67.9197003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815,69.4177136,None,71.2344439,None,None,1,71.2344439,None,73.2415566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,74.7411295,None,75.9601258,None,space,1,75.9601258,None,76.3214612,None,0.3487341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.465,77.8235795,None,79.2963894,None,None,1,79.2963894,None,81.2975598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.115,82.7971129,None,83.9150779,None,None,1,83.9150779,None,85.9211782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,87.4207016,None,89.3632892,None,None,1,89.3632892,None,91.3695755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715,92.8691981,None,94.5869711,None,space,1,94.5869711,None,94.8953361,None,0.297792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.065,96.4014002,None,97.4701924,None,space,1,97.4701924,None,97.7850988,None,0.3026818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,99.2920229,None,101.0842096,None,space,0,101.0842096,None,101.439236,None,0.3364735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.015,102.9411341,None,104.958966,None,None,1,104.958966,None,106.9647225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),a,None,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.4833082,None,111.4652869,None,space,0.4593908,111.4652869,None,108.4833082,None,1.29,111.953912,None,113.2485449,None,None,1,113.2485449,None,115.2541801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),x,None,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,116.7537362,None,118.5446695,None,None,1,118.5446695,None,120.5443081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),g,None,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,122.0450861,None,123.4365394,None,None,1,123.4365394,None,125.44283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),G,space,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,126.9423939,None,128.286704,None,space,1,128.286704,None,128.6683168,None,0.3662301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),u,None,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.615,130.1745362,None,131.7926398,None,None,1,131.7926398,None,133.798726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,None,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.765,135.2982984,None,137.0662357,None,None,1,137.0662357,None,139.0721188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
Conditions/Version_1Pr/oneback(1)_v1.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,space,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,140.5722908,None,142.5627604,None,space,1,142.5627604,None,142.9307338,None,0.3539637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,1,Post,2022_Mar_29_1208,N-Back (New Version 2021),2021.1.4,120.1181001
