CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,KeyPractice.rt,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,20.5510387,None,space,1.1822915,21.0466325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2679722,None,space,117.8783535,22.7633819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.678405,None,space,2.1356054,141.1706108,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.3368317,None,space,2.5499274,143.8279963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7261143,None,150.7102585,None,space,0.4038383,150.7102585,None,147.7261143,None,1.69,151.1386458,None,152.8398843,None,None,1,152.8398843,None,154.8417254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715,156.3397433,None,158.0595136,None,None,1,158.0595136,None,160.0641563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,161.5635769,None,163.3057793,None,space,1,163.3057793,None,163.6469343,None,0.3284053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.965,165.1457352,None,167.1147132,None,None,1,167.1147132,None,169.1198298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,170.6193945,None,171.8622726,None,None,1,171.8622726,None,173.8683501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,175.3678547,None,176.5857659,None,None,1,176.5857659,None,178.5920254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P012,fencog,1,Post,2021_Oct_15_1148,N-Back (New Version 2021),2021.1.4,120.0609913
