CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,KeyPractice.rt,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,35.8817446,None,space,37.3462252,36.3782352,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7595047,None,space,9.4092775,74.2510254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6980661,None,space,4.2866334,84.1899306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5069042,None,space,0.399985,88.9966994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.828461,None,93.8128912,None,space,0.3996494,93.8128912,None,90.828461,None,1.64,94.2419043,None,95.8889033,None,None,1,95.8889033,None,97.8935278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,99.3928196,None,100.9645121,None,None,1,100.9645121,None,102.9668613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,104.4663343,None,105.6589503,None,space,1,105.6589503,None,106.0268639,None,0.3533208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,107.53307,None,108.8251329,None,None,1,108.8251329,None,110.8311925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715,112.33082,None,114.0482442,None,None,1,114.0482442,None,116.0490147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,117.5542045,None,119.2471249,None,None,1,119.2471249,None,121.2531598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P036,fencog,1,Post,2022_Apr_21_1219,N-Back (New Version 2021),2021.1.4,120.214848
