CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,KeyPractice.rt,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,28.136731299979147,None,space,171.77363600005629,28.621472599974368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.42656499997247,None,space,4.274520099977963,200.91264499997487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.21831289998954,None,space,8.331826800014824,205.7032695999951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0597010999918,None,space,7.524618699972052,214.55052910000086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.44732380000642,None,226.43119799997658,None,space,0.7474829999846406,226.43119799997658,None,223.44732380000642,None,1.84,227.22011509997537,None,229.06584449997172,None,None,1,229.06584449997172,None,231.0717012999812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,232.56929479999235,None,234.06119589996524,None,None,1,234.06119589996524,None,236.06840380001813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,237.56788699998287,None,238.76287119998597,None,space,1,238.76287119998597,None,239.15215209999587,None,0.37615549995098263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265,240.65841590001946,None,241.92793710000115,None,None,1,241.92793710000115,None,243.932694899966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,245.43206869997084,None,246.52674439997645,None,None,1,246.52674439997645,None,248.53489690000424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,250.0308909000014,None,251.45305060001556,None,None,1,251.45305060001556,None,253.45476230001077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P005,fencog,1,Pre,2021_Jul_13_1127,N-Back (New Version 2021),2021.1.4,120.58973202368163,
