CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,30.880510300000424,None,space,2.197160800000347,31.37537119999979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.605778799999825,None,space,3.1487486000005447,34.10287349999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.30869960000018,None,space,7.392380299999786,37.799796700000115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.22226260000025,None,space,6.463707400000203,45.71317739999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54515840000022,None,56.52871779999987,None,space,3.811948399999892,56.52871779999987,None,53.54515840000022,None,1.09,60.36611780000021,None,61.45933539999987,None,space,1,0.5563290999998571,61.45933539999987,None,62.029962600000545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,R,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.315,63.53227760000027,None,64.84987600000022,None,None,1,,64.84987600000022,None,66.8525939000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,68.35589700000037,None,69.85739560000002,None,None,1,,69.85739560000002,None,71.85812960000021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,O,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,73.35436910000044,None,75.04986210000061,None,None,1,,75.04986210000061,None,77.0492906999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,i,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815,78.55295810000007,None,80.37051940000038,None,None,1,,80.37051940000038,None,82.37679610000032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,U,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865,83.87628380000024,None,85.74495250000018,None,None,1,,85.74495250000018,None,87.74851699999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,N,None,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,89.24961970000004,None,91.24496499999987,None,None,1,,91.24496499999987,None,93.24853820000044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,m,None,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,94.74802880000061,None,95.78993679999985,None,None,1,,95.78993679999985,None,97.78890240000055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715,99.29204370000025,None,101.01336660000015,None,space,1,0.5073271000001114,101.01336660000015,None,101.53100530000029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,2,Post,2022_Feb_22_1155,N-Back (New Version 2021),2021.1.4,120.59264047282858,
