CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,KeyPractice.rt,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,29.54754519998096,None,space,18.85669320006855,30.043419299996458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.933724500006065,None,space,8.382342500030063,49.42985830001999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.851448100060225,None,space,8.356106400024146,58.344099699985236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.72675570007414,None,space,8.85172869998496,67.2164237999823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.46592540002894,None,80.44674060004763,None,space,2.429421699955128,80.44674060004763,None,77.46592540002894,None,1.215,82.90270590002183,None,84.12245540006552,None,None,1,84.12245540006552,None,86.12723089999054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265,87.62625680002384,None,88.89289020001888,None,None,1,88.89289020001888,None,90.89170899998862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,92.39149589999579,None,94.08415350003634,None,space,1,94.08415350003634,None,94.50804190000053,None,0.40820639999583364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,96.00708050001413,None,97.99865419999696,None,None,1,97.99865419999696,None,100.00563550007064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,101.50508480006829,None,102.9470879000146,None,None,1,102.9470879000146,None,104.95407690003049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,106.45360830007121,None,107.99525679997168,None,None,1,107.99525679997168,None,109.99544640001841,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P025,fencog,1,Pre,2022_Feb_15_1102,N-Back (New Version 2021),2021.1.4,120.72803839699186,
