CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,56.974970099981874,None,space,192.39110450004227,57.47128539998084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.8963730999967,None,space,7.656586099998094,250.38990760000888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.08296739996877,None,space,3.475166199961677,258.57923070003744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.09149280004203,None,space,4.716275800019503,262.58621370000765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.7281926999567,None,271.70251630002167,None,space,3.4399807000299916,271.70251630002167,None,268.7281926999567,None,1.715,275.17921979993116,None,276.90283959999215,None,space,1,0.5355665000388399,276.90283959999215,None,277.4544082999928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,R,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.415,278.9600509000011,None,280.3830924000358,None,None,1,,280.3830924000358,None,282.3879373000236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,283.88770459999796,None,285.53046069992706,None,None,1,,285.53046069992706,None,287.53666889993474,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,O,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,289.0360682000173,None,290.08024409995414,None,None,1,,290.08024409995414,None,292.08528050000314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,i,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,293.5848019999685,None,294.8024851999944,None,None,1,,294.8024851999944,None,296.8086615999928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,U,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,298.3083836999722,None,299.6521833000006,None,None,1,,299.6521833000006,None,301.6575257999357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,N,None,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,303.1569487999659,None,304.2504595000064,None,None,1,,304.2504595000064,None,306.2561064999318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,m,None,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,307.7555597999599,None,309.1995072000427,None,None,1,,309.1995072000427,None,311.2047064999351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.515,312.70402239996474,None,314.22120959998574,None,space,1,0.45731279999017715,314.22120959998574,None,314.6875199000351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815,316.1948029999621,None,318.013171199942,None,space,1,0.5931197000900283,318.013171199942,None,318.6193092999747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.1426698999712,None,323.12779049994424,None,space,3.222506400081329,323.12779049994424,None,320.1426698999712,None,2.015,326.37734240002465,None,328.40058449993376,None,space,0,1.2457243000390008,328.40058449993376,None,329.66349029995035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),t,None,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,331.1651783999987,None,332.60706629999913,None,None,1,,332.60706629999913,None,334.61415659997147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),Y,None,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.765,336.11382580001373,None,337.88133510004263,None,None,1,,337.88133510004263,None,339.88772999995854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),y,space,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,341.3872784000123,None,342.43001769995317,None,None,0,,342.43001769995317,None,344.4383302000351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),p,None,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,345.9360135999741,None,347.15224710002076,None,None,1,,347.15224710002076,None,349.16045159997884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),P,space,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,350.66048439999577,None,351.9560221999418,None,None,0,,351.9560221999418,None,353.96317719994113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),e,None,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.715,355.4582153999945,None,357.1751897999784,None,None,1,,357.1751897999784,None,359.1838128999807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),r,None,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365,360.68168060004245,None,362.04864970000926,None,None,1,,362.04864970000926,None,364.05573679995723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),R,space,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,365.55527469993103,None,367.2462222999893,None,space,1,0.5441157000605017,367.2462222999893,None,367.8057783000404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),p,None,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.915,369.3123675000388,None,371.2301013999386,None,None,1,,371.2301013999386,None,373.2363397999434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
Conditions/Version_2Pr/oneback(1)_v2.xlsx,New rule: Press 'space' when you see 1-back (i.e. the same letter as the one that appeared 1 letter ago.),,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P030,FENCOG,2,Pre,2022_Mar_11_1127,N-Back (New Version 2021),2021.1.4,119.71531703823763,
