CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,21.35745609999867,None,space,256.3069034999935,21.849263499956578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.1899977999856,None,space,6.1535398999694735,278.6824945999542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.8708660999546,None,space,11.072294699959457,285.3638850999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.46699699998135,None,space,18.907523299974855,296.9606008999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.25811070000054,None,320.24619119998533,None,space,1.2701035999925807,320.24619119998533,None,317.25811070000054,None,1.39,321.53936819999944,None,322.93892519996734,None,space,1,0.3611454000347294,322.93892519996734,None,323.31592819996877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,R,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,324.81808469997486,None,326.3873732999782,None,None,1,,326.3873732999782,None,328.3922008999507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,329.89173009997467,None,331.48566489998484,None,None,1,,331.48566489998484,None,333.4906769999652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,O,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.965,334.99015460000373,None,336.959179700003,None,None,1,,336.959179700003,None,338.96411820000503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,i,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,340.4636067999527,None,341.6837308999966,None,None,1,,341.6837308999966,None,343.6872678999789,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,U,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,345.18725509999786,None,346.6874164000037,None,None,1,,346.6874164000037,None,348.6836086999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,N,None,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.115,350.18572889995994,None,351.3041663999902,None,None,1,,351.3041663999902,None,353.30986859998666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,m,None,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365,354.8093846999691,None,356.1771858999855,None,None,1,,356.1771858999855,None,358.183324099984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,359.682953099953,None,361.6255981999566,None,space,1,0.3945895999786444,361.6255981999566,None,362.0329873999581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P027,FENCOG,2,Pre,2022_Feb_28_1103,N-Back (New Version 2021),2021.1.4,120.33955011038839,
