CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.rt,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,24.85469169996213,None,space,118.73166520002997,25.34737919998588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.10936140001286,None,space,7.61173659999622,144.59562669997104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.24493300000904,None,space,27.415080500009935,152.73604009998962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.17824879998807,None,space,8.63463149999734,180.6684183999896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,x,space,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.70633149996866,None,193.6903808999923,None,space,2.132875800016336,193.6903808999923,None,190.70633149996866,None,1.24,195.854974100017,None,197.09873379999772,None,space,1,0.28423839999595657,197.09873379999772,None,197.40239569998812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,R,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565,198.90387480001664,None,200.47210559999803,None,None,1,,200.47210559999803,None,202.4774882000056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,203.9771982000093,None,205.86972570000216,None,None,1,,205.86972570000216,None,207.87610639998456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,O,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,209.37617629999295,None,210.966654799995,None,None,1,,210.966654799995,None,212.96861119999085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,i,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.815,214.47423509997316,None,216.29117069998756,None,None,1,,216.29117069998756,None,218.29818969999906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,U,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,219.79743370000506,None,221.58929309999803,None,None,1,,221.58929309999803,None,223.59648329997435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
Conditions/Version_2Pr/zeroback(1)_v2.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,N,None,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.065,225.09586659999331,None,226.16481399995973,None,None,1,,226.16481399995973,None,228.17021309997654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P031,FENCOG,2,Pre,2022_Mar_22_1134,N-Back (New Version 2021),2021.1.4,120.00350410106122,
