CondFileP,InstructionsP,LettersDisplayedP,CorrectnessP,CondFile,Instructions,LettersDisplayed,Correctness,practicetrials.thisRepN,practicetrials.thisTrialN,practicetrials.thisN,practicetrials.thisIndex,InnerLoopPractice.thisRepN,InnerLoopPractice.thisTrialN,InnerLoopPractice.thisN,InnerLoopPractice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,TaskVersionText.started,TaskVersionText.stopped,InstrKey1.keys,InstrKey1.rt,InstrKey1.started,InstrKey1.stopped,text.started,text.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,PractIn1.started,PractIn1.stopped,PractIn2.started,PractIn2.stopped,PractInstructionPass.keys,PractInstructionPass.rt,PractInstructionPass.started,PractInstructionPass.stopped,PractBlock1.started,PractBlock1.stopped,ISIjitterPractice,ISI_Pract_Fixation.started,ISI_Pract_Fixation.stopped,N_backP.started,N_backP.stopped,KeyPractice.keys,KeyPractice.corr,KeyPractice.started,KeyPractice.stopped,text_4.started,text_4.stopped,KeyPractice.rt,TransitionText.started,TransitionText.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,MainInt1.started,MainInt1.stopped,MainInt2.started,MainInt2.stopped,InstructionPass.keys,InstructionPass.rt,InstructionPass.started,InstructionPass.stopped,Blocks1.started,Blocks1.stopped,ISIjitter,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,key_resp.rt,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,34.1013802,None,space,5.2977669,34.5949107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.922447,None,space,1.4100641,40.4186868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8674438,None,space,2.7891657,42.3600219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.189553,None,space,1.7450278,45.6754877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,Z,None,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8068386,None,51.7912768,None,space,1.1814206,51.7912768,None,48.8068386,None,1.99,53.0096222,None,55.0106139,None,None,1,55.0106139,None,57.0153388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,r,None,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.015,58.5122469,None,60.5303296,None,None,1,60.5303296,None,62.5297433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,X,space,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,64.0359991,None,65.8807151,None,space,1,65.8807151,None,66.5118505,None,0.6198988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,p,None,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,68.0181191,None,69.2115076,None,None,1,69.2115076,None,71.217025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,w,None,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.065,72.7167599,None,73.7847526,None,None,1,73.7847526,None,75.7908397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
Conditions/Version_1Pr/zeroback(1)_v1.xlsx,Rule: Press 'space' when you see the letter 'x' or 'X'.,e,None,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,77.2901838,None,78.5082576,None,None,1,78.5082576,None,80.5144813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,fencog,1,Post,2022_Jun_18_1144,N-Back (New Version 2021),2021.1.4,120.7484471
