,rt,response,subj_idx,condition,correct,stimulus
4161,0.3475168,1,28,1,1,1
4162,0.2256475,1,28,1,1,1
4163,0.2279727,1,28,1,1,1
4164,0.2237165,1,28,1,0,0
4165,0.3631896,1,28,1,1,1
4166,0.2507902,1,28,1,1,1
4167,0.185351,1,28,1,1,1
4168,0.2417643,1,28,1,1,1
4169,0.3449206,1,28,1,1,1
4170,0.256808,1,28,1,1,1
4171,0.1616778,1,28,1,1,1
4172,0.2263871,1,28,1,1,1
4173,0.3043063,1,28,1,1,1
4174,0.2255761,1,28,1,1,1
4175,0.0634738,1,28,1,1,1
4176,0.2351551,1,28,1,1,1
4177,0.1384338,1,28,1,0,0
4178,0.3695529,1,28,1,1,1
4179,NA,0,28,1,1,0
4180,0.3250136,1,28,1,1,1
4181,0.2556195,1,28,1,1,1
4182,0.2871908,1,28,1,1,1
4183,0.231503,1,28,1,0,0
4184,0.1976068,1,28,1,1,1
4185,0.2668293,1,28,1,0,0
4186,0.2116112,1,28,1,1,1
4187,0.2239149,1,28,1,0,0
4188,0.1396152,1,28,1,1,1
4189,0.2877575,1,28,1,1,1
4190,0.1972141,1,28,1,1,1
4191,0.3281878,1,28,1,1,1
4192,0.2401038,1,28,1,0,0
4193,NA,0,28,1,0,1
4194,0.2355092,1,28,1,0,0
4195,0.2684431,1,28,1,1,1
4196,0.261155,1,28,1,1,1
4197,0.1886391,1,28,1,1,1
4198,0.258813,1,28,1,1,1
4199,0.2366713,1,28,1,0,0
4200,0.2065842,1,28,1,1,1
4201,NA,0,28,1,1,0
4202,0.2964922,1,28,1,1,1
4203,NA,0,28,1,1,0
4204,0.3025142,1,28,1,1,1
4205,0.2834265,1,28,1,1,1
4206,0.3121281,1,28,1,1,1
4207,0.3327041,1,28,1,1,1
4208,0.205308,1,28,1,1,1
4209,0.2160474,1,28,1,0,0
4210,NA,0,28,1,0,1
4211,0.2863214,1,28,1,0,0
4212,NA,0,28,1,1,0
4213,0.2548901,1,28,1,1,1
4214,0.3439199,1,28,1,1,1
