,rt,response,subj_idx,condition,correct,stimulus
4161,0.2287653,1,28,1,0,0
4162,NA,0,28,1,1,0
4163,0.2484863,1,28,1,0,0
4164,0.3019635,1,28,1,0,0
4165,NA,0,28,1,1,0
4166,NA,0,28,1,1,0
4167,NA,0,28,1,1,0
4168,0.1964918,1,28,1,0,0
4169,0.262369,1,28,1,0,0
4170,0.2776112,1,28,1,0,0
4171,0.2512705,1,28,1,0,0
4172,NA,0,28,1,1,0
4173,NA,0,28,1,1,0
4174,NA,0,28,1,1,0
4175,NA,0,28,1,1,0
4176,NA,0,28,1,1,0
4177,0.178259,1,28,1,0,0
4178,NA,0,28,1,1,0
4179,NA,0,28,1,1,0
4180,0.2262249,1,28,1,0,0
4181,0.3128183,1,28,1,1,1
4182,0.3458395,1,28,1,1,1
4183,0.3182424,1,28,1,1,1
4184,0.2465099,1,28,1,1,1
4185,0.2823082,1,28,1,1,1
4186,0.3005107,1,28,1,1,1
4187,0.3071995,1,28,1,1,1
4188,0.3401069,1,28,1,1,1
4189,0.3019484,1,28,1,1,1
4190,0.2838414,1,28,1,1,1
4191,0.3049109,1,28,1,1,1
4192,0.2791599,1,28,1,1,1
4193,0.3750663,1,28,1,1,1
4194,0.3507087,1,28,1,1,1
4195,0.303219,1,28,1,1,1
4196,0.2760822,1,28,1,1,1
4197,0.3302602,1,28,1,1,1
4198,0.2291597,1,28,1,1,1
4199,0.2167418,1,28,1,1,1
4200,0.3125349,1,28,1,1,1
4201,0.3203606,1,28,1,1,1
4202,0.1901938,1,28,1,1,1
4203,0.2056617,1,28,1,1,1
4204,0.2553062,1,28,1,1,1
4205,0.2007457,1,28,1,1,1
4206,0.2163259,1,28,1,1,1
4207,0.2328535,1,28,1,1,1
4208,0.2626571,1,28,1,1,1
4209,0.2517702,1,28,1,1,1
4210,0.284321,1,28,1,1,1
4211,0.2102129,1,28,1,1,1
4212,0.235557,1,28,1,1,1
4213,0.2200522,1,28,1,1,1
4214,NA,0,28,1,0,1
4215,0.3372858,1,28,1,1,1
4216,0.2543065,1,28,1,1,1
4217,0.320249,1,28,1,1,1
4218,0.2695603,1,28,1,1,1
4219,0.292082,1,28,1,1,1
