,rt,response,subj_idx,condition,correct,stimulus
4161,0.2213452,1,28,1,1,1
4162,0.2683788,1,28,1,1,1
4163,0.3054411,1,28,1,1,1
4164,0.2181563,1,28,1,0,0
4165,0.2263535,1,28,1,1,1
4166,0.2576293,1,28,1,1,1
4167,0.3089815,1,28,1,1,1
4168,0.2682412,1,28,1,1,1
4169,0.2974025,1,28,1,1,1
4170,0.3389148,1,28,1,1,1
4171,0.2479636,1,28,1,1,1
4172,0.2669883,1,28,1,1,1
4173,0.3309866,1,28,1,1,1
4174,0.301302,1,28,1,1,1
4175,0.3287911,1,28,1,1,1
4176,0.2535478,1,28,1,1,1
4177,0.2556041,1,28,1,0,0
4178,0.2581745,1,28,1,1,1
4179,NA,0,28,1,1,0
4180,0.3597401,1,28,1,1,1
4181,0.3599637,1,28,1,1,1
4182,0.2786785,1,28,1,1,1
4183,0.2343554,1,28,1,0,0
4184,NA,0,28,1,0,1
4185,NA,0,28,1,1,0
4186,0.2998974,1,28,1,1,1
4187,0.2282135,1,28,1,0,0
4188,NA,0,28,1,0,1
4189,0.3099794,1,28,1,1,1
4190,0.3334117,1,28,1,1,1
4191,0.2381249,1,28,1,1,1
4192,0.239259,1,28,1,0,0
4193,0.2103247,1,28,1,1,1
4194,0.2901198,1,28,1,0,0
4195,NA,0,28,1,0,1
4196,0.3601621,1,28,1,1,1
4197,0.2762627,1,28,1,1,1
4198,0.3003723,1,28,1,1,1
4199,NA,0,28,1,1,0
4200,0.2954664,1,28,1,1,1
4201,NA,0,28,1,1,0
4202,0.1941961,1,28,1,1,1
4203,0.241574,1,28,1,0,0
4204,0.3513459,1,28,1,1,1
4205,0.3472875,1,28,1,1,1
4206,0.3006486,1,28,1,1,1
4207,0.3220123,1,28,1,1,1
4208,0.3073976,1,28,1,1,1
4209,NA,0,28,1,1,0
4210,0.2640794,1,28,1,1,1
4211,NA,0,28,1,1,0
4212,NA,0,28,1,1,0
4213,0.2449379,1,28,1,1,1
4214,NA,0,28,1,0,1
4215,0.2529599,1,28,1,1,1
4216,0.3485211,1,28,1,1,1
4217,NA,0,28,1,0,1
4218,0.1710292,1,28,1,1,1
4219,0.1100522,1,28,1,1,1
4220,0.2155728,1,28,1,1,1
4221,0.1605296,1,28,1,1,1
4222,0.2663511,1,28,1,1,1
4223,NA,0,28,1,1,0
4224,0.321939,1,28,1,1,1
4225,0.1351337,1,28,1,1,1
4226,0.1379272,1,28,1,1,1
4227,0.0620912,1,28,1,1,1
4228,0.170678,1,28,1,0,0
4229,0.2888448,1,28,1,1,1
4230,0.2150934,1,28,1,0,0
4231,0.2835442,1,28,1,1,1
4232,0.2383718,1,28,1,1,1
4233,0.2116554,1,28,1,0,0
4234,0.2917346,1,28,1,0,0
4235,0.2892556,1,28,1,1,1
4236,NA,0,28,1,1,0
4237,NA,0,28,1,0,1
4238,0.2354368,1,28,1,1,1
4239,0.2076833,1,28,1,1,1
4240,0.2509236,1,28,1,1,1
4241,NA,0,28,1,1,0
4242,0.2229612,1,28,1,1,1
4243,0.3350634,1,28,1,1,1
4244,0.308188,1,28,1,1,1
4245,0.300278,1,28,1,1,1
4246,0.336476,1,28,1,1,1
4247,0.2547251,1,28,1,1,1
4248,0.2013676,1,28,1,0,0
4249,NA,0,28,1,1,0
4250,0.3564315,1,28,1,1,1
4251,NA,0,28,1,1,0
4252,NA,0,28,1,1,0
4253,0.2849233,1,28,1,1,1
4254,0.3199497,1,28,1,1,1
4255,0.2848496,1,28,1,1,1
4256,0.2120207,1,28,1,1,1
4257,0.2651678,1,28,1,1,1
4258,0.2382714,1,28,1,1,1
4259,0.2369959,1,28,1,1,1
4260,0.1756657,1,28,1,1,1
4261,0.2032688,1,28,1,1,1
4262,0.2028455,1,28,1,1,1
4263,0.2510435,1,28,1,0,0
4264,0.258827,1,28,1,1,1
4265,0.3074482,1,28,1,1,1
4266,0.3323862,1,28,1,1,1
4267,0.3680994,1,28,1,1,1
4268,0.1895393,1,28,1,1,1
4269,0.1649052,1,28,1,1,1
4270,0.1746339,1,28,1,0,0
4271,0.3466565,1,28,1,1,1
4272,NA,0,28,1,1,0
4273,0.2847108,1,28,1,1,1
4274,NA,0,28,1,1,0
4275,0.3470644,1,28,1,1,1
4276,0.2407299,1,28,1,1,1
4277,0.308131,1,28,1,1,1
4278,0.2479587,1,28,1,1,1
4279,0.3618539,1,28,1,1,1
4280,0.2365884,1,28,1,1,1
4281,0.3575954,1,28,1,1,1
4282,0.2819008,1,28,1,1,1
4283,0.209786,1,28,1,1,1
4284,0.1553685,1,28,1,1,1
4285,0.201379,1,28,1,0,0
4286,NA,0,28,1,0,1
4287,0.3358046,1,28,1,1,1
4288,0.2067134,1,28,1,1,1
4289,0.2168157,1,28,1,1,1
4290,0.2304233,1,28,1,0,0
4291,0.3225414,1,28,1,1,1
4292,0.317267,1,28,1,1,1
4293,0.2960094,1,28,1,1,1
4294,0.3814652,1,28,1,1,1
4295,0.1725371,1,28,1,0,0
4296,0.3236121,1,28,1,1,1
4297,NA,0,28,1,1,0
4298,0.2873648,1,28,1,1,1
4299,0.3141721,1,28,1,1,1
4300,0.3016176,1,28,1,1,1
4301,0.2689173,1,28,1,1,1
4302,0.27246,1,28,1,1,1
4303,NA,0,28,1,1,0
4304,0.2566054,1,28,1,1,1
4305,0.3480666,1,28,1,1,1
4306,NA,0,28,1,0,1
4307,0.2819958,1,28,1,1,1
4308,0.2572815,1,28,1,1,1
4309,0.1679942,1,28,1,1,1
4310,NA,0,28,1,1,0
4311,0.3454845,1,28,1,1,1
4312,NA,0,28,1,1,0
4313,0.2113325,1,28,1,0,0
4314,0.3061007,1,28,1,1,1
4315,NA,0,28,1,1,0
4316,0.2569455,1,28,1,1,1
4317,NA,0,28,1,1,0
4318,0.2974086,1,28,1,1,1
4319,NA,0,28,1,0,1
4320,NA,0,28,1,1,0
4321,0.2500932,1,29,1,1,1
4322,0.277826,1,29,1,1,1
4323,0.2927956,1,29,1,1,1
4324,NA,0,29,1,1,0
4325,0.2277047,1,29,1,1,1
4326,0.2873128,1,29,1,1,1
4327,0.312914,1,29,1,1,1
4328,0.3181256,1,29,1,1,1
4329,0.3072382,1,29,1,1,1
4330,0.2725101,1,29,1,1,1
4331,0.2498671,1,29,1,1,1
4332,0.2523084,1,29,1,1,1
4333,0.3153464,1,29,1,1,1
4334,NA,0,29,1,0,1
4335,0.2782011,1,29,1,1,1
4336,0.2798061,1,29,1,1,1
4337,0.2391152,1,29,1,0,0
4338,0.330117,1,29,1,1,1
4339,NA,0,29,1,1,0
4340,0.2544171,1,29,1,1,1
4341,0.2816972,1,29,1,1,1
4342,0.2949643,1,29,1,1,1
4343,NA,0,29,1,1,0
4344,0.2177293,1,29,1,1,1
4345,NA,0,29,1,1,0
