,rt,response,subj_idx,condition,correct,stimulus
4689,0.2789502,1,31,1,1,1
4690,0.2320222,1,31,1,1,1
4691,0.254956,1,31,1,1,1
4692,0.276177,1,31,1,1,1
4693,0.2657544,1,31,1,1,1
4694,0.2496032,1,31,1,1,1
4695,0.2551034,1,31,1,1,1
4696,0.2643538,1,31,1,1,1
4697,0.2793515,1,31,1,1,1
4698,0.237348,1,31,1,1,1
4699,0.2623964,1,31,1,1,1
4700,0.2383096,1,31,1,1,1
4701,NA,0,31,1,1,0
4702,NA,0,31,1,1,0
4703,NA,0,31,1,1,0
4704,NA,0,31,1,1,0
4705,NA,0,31,1,1,0
4706,NA,0,31,1,1,0
4707,NA,0,31,1,1,0
4708,NA,0,31,1,1,0
4709,NA,0,31,1,1,0
4710,NA,0,31,1,1,0
4711,NA,0,31,1,1,0
4712,NA,0,31,1,1,0
4713,0.2073585,1,31,1,0,0
4714,NA,0,31,1,1,0
4715,0.2940962,1,31,1,0,0
4716,NA,0,31,1,1,0
4717,NA,0,31,1,1,0
4718,NA,0,31,1,1,0
4719,0.2947036,1,31,1,0,0
4720,NA,0,31,1,1,0
4721,0.3431741,1,32,1,0,0
4722,NA,0,32,1,1,0
4723,NA,0,32,1,1,0
4724,NA,0,32,1,1,0
4725,NA,0,32,1,1,0
4726,NA,0,32,1,1,0
4727,0.3154946,1,32,1,0,0
4728,NA,0,32,1,1,0
4729,NA,0,32,1,1,0
4730,0.2327183,1,32,1,0,0
4731,0.2740602,1,32,1,0,0
4732,0.2523133,1,32,1,0,0
4733,0.2610553,1,32,1,0,0
4734,0.3438735,1,32,1,0,0
4735,NA,0,32,1,1,0
4736,0.1753785,1,32,1,0,0
4737,0.2826656,1,32,1,0,0
4738,0.2878458,1,32,1,0,0
4739,NA,0,32,1,1,0
4740,0.1892021,1,32,1,0,0
4741,0.3039426,1,32,1,1,1
4742,0.3381992,1,32,1,1,1
4743,0.313659,1,32,1,1,1
4744,0.2472592,1,32,1,1,1
4745,NA,0,32,1,0,1
4746,0.2724021,1,32,1,1,1
4747,0.2826513,1,32,1,1,1
4748,0.286298,1,32,1,1,1
4749,0.2761204,1,32,1,1,1
4750,0.2801176,1,32,1,1,1
4751,0.3119278,1,32,1,1,1
4752,0.3380609,1,32,1,1,1
4753,0.3746252,1,32,1,1,1
4754,0.2686217,1,32,1,1,1
4755,0.2929107,1,32,1,1,1
4756,0.2860485,1,32,1,1,1
4757,0.3016673,1,32,1,1,1
4758,0.2334336,1,32,1,1,1
4759,0.2842189,1,32,1,1,1
4760,0.2607783,1,32,1,1,1
4761,0.2538313,1,32,1,1,1
4762,0.2583016,1,32,1,1,1
4763,0.3143263,1,32,1,1,1
4764,0.3002007,1,32,1,1,1
4765,0.2693001,1,32,1,1,1
4766,0.323711,1,32,1,1,1
4767,0.272442,1,32,1,1,1
4768,0.2620717,1,32,1,1,1
4769,0.2983871,1,32,1,1,1
4770,0.3612465,1,32,1,1,1
4771,0.2634061,1,32,1,1,1
4772,0.2688094,1,32,1,1,1
4773,0.2949947,1,32,1,1,1
4774,0.2612994,1,32,1,1,1
4775,0.2674615,1,32,1,1,1
4776,0.3513275,1,32,1,1,1
4777,0.3093663,1,32,1,1,1
4778,0.3135135,1,32,1,1,1
4779,0.3027092,1,32,1,1,1
4780,0.2841561,1,32,1,1,1
4781,0.3400602,1,32,1,1,1
4782,0.284091,1,32,1,1,1
4783,0.2514443,1,32,1,1,1
4784,0.3185956,1,32,1,1,1
4785,0.3270733,1,32,1,1,1
4786,NA,0,32,1,0,1
4787,0.2585189,1,32,1,1,1
4788,0.3028082,1,32,1,1,1
4789,0.2819822,1,32,1,1,1
4790,0.292545,1,32,1,1,1
4791,0.2631447,1,32,1,1,1
4792,0.3142541,1,32,1,1,1
4793,0.3100591,1,32,1,1,1
4794,0.323077,1,32,1,1,1
4795,0.3774085,1,32,1,1,1
4796,0.3111362,1,32,1,1,1
4797,0.3094826,1,32,1,1,1
4798,NA,0,32,1,0,1
4799,0.305793,1,32,1,1,1
4800,0.3270965,1,32,1,1,1
4801,NA,0,32,1,1,0
4802,0.2387826,1,32,1,0,0
4803,0.2642216,1,32,1,0,0
4804,NA,0,32,1,1,0
4805,0.2755979,1,32,1,0,0
4806,0.301632,1,32,1,0,0
4807,0.2582308,1,32,1,0,0
4808,0.2213845,1,32,1,0,0
4809,NA,0,32,1,1,0
4810,0.327839,1,32,1,0,0
