Scenario - learning_JJ_english
Logfile written - 07/14/2021 11:48:09

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

p006	0	Pulse	255	0	0	NA
p006	1	Picture	instruct_trial	10333	0	1	1879003	1	0	next	other	0
p006	1	Pulse	255	30000	19667	NA
p006	1	Pulse	255	60000	49667	NA
p006	1	Pulse	255	90000	79667	NA
p006	1	Pulse	255	120000	109667	NA
p006	1	Pulse	255	150000	139667	NA
p006	1	Pulse	255	180000	169667	NA
p006	1	Pulse	255	210000	199667	NA
p006	1	Pulse	255	240000	229667	NA
p006	1	Pulse	255	270000	259667	NA
p006	1	Pulse	255	300000	289667	NA
p006	1	Pulse	255	330000	319667	NA
p006	1	Pulse	255	360000	349667	NA
p006	1	Pulse	255	390000	379667	NA
p006	1	Pulse	255	420000	409667	NA
p006	1	Pulse	255	450000	439667	NA
p006	1	Pulse	255	480000	469667	NA
p006	1	Pulse	255	510000	499667	NA
p006	1	Pulse	255	540000	529667	NA
p006	1	Pulse	255	570000	559667	NA
p006	1	Pulse	255	600000	589667	NA
p006	1	Pulse	255	630000	619667	NA
p006	1	Pulse	255	660000	649667	NA
p006	1	Pulse	255	690000	679667	NA
p006	1	Pulse	255	720000	709667	NA
p006	1	Pulse	255	750000	739667	NA
p006	1	Pulse	255	780000	769667	NA
p006	1	Pulse	255	810000	799667	NA
p006	1	Pulse	255	840000	829667	NA
p006	1	Pulse	255	870000	859667	NA
p006	1	Pulse	255	900000	889667	NA
p006	1	Pulse	255	930000	919667	NA
p006	1	Pulse	255	960000	949667	NA
p006	1	Pulse	255	990000	979667	NA
p006	1	Pulse	255	1020000	1009667	NA
p006	1	Pulse	255	1050000	1039667	NA
p006	1	Pulse	255	1080000	1069667	NA
p006	1	Pulse	255	1110000	1099667	NA
p006	1	Pulse	255	1140000	1129667	NA
p006	1	Pulse	255	1170000	1159667	NA
p006	1	Pulse	255	1200000	1189667	NA
p006	1	Pulse	255	1230000	1219667	NA
p006	1	Pulse	255	1260000	1249667	NA
p006	1	Pulse	255	1290000	1279667	NA
p006	1	Pulse	255	1320000	1309667	NA
p006	1	Pulse	255	1350000	1339667	NA
p006	1	Pulse	255	1380000	1369667	NA
p006	1	Pulse	255	1410000	1399667	NA
p006	1	Pulse	255	1440000	1429667	NA
p006	1	Pulse	255	1470000	1459667	NA
p006	1	Pulse	255	1500000	1489667	NA
p006	1	Pulse	255	1530000	1519667	NA
p006	1	Pulse	255	1560000	1549667	NA
p006	1	Pulse	255	1590000	1579667	NA
p006	1	Pulse	255	1620000	1609667	NA
p006	1	Pulse	255	1650000	1639667	NA
p006	1	Pulse	255	1680000	1669667	NA
p006	1	Pulse	255	1710000	1699667	NA
p006	1	Pulse	255	1740000	1729667	NA
p006	1	Pulse	255	1770000	1759667	NA
p006	1	Pulse	255	1800000	1789667	NA
p006	1	Pulse	255	1830000	1819667	NA
p006	1	Pulse	255	1860000	1849667	NA
p006	1	Response	100	1889128	1878795	1
p006	1	Pulse	255	1890000	1879667	NA
p006	2	Response	100	1906249	16080	1
p006	4	Pulse	255	1920000	3333	NA
p006	6	Pulse	255	1950000	3002	NA
p006	6	Response	100	1960566	13568	1
p006	8	Pulse	255	1980000	9004	NA
p006	10	Response	101	2009049	7722	1
p006	11	Pulse	255	2010000	841	NA
p006	13	Pulse	255	2040000	343	NA
p006	14	Response	100	2059448	9626	1
p006	16	Pulse	255	2070000	13	NA
p006	17	Pulse	255	2100000	9848	NA
p006	18	Response	101	2109847	9529	1
p006	20	Pulse	255	2130000	9684	NA
p006	22	Pulse	255	2160000	9353	NA
p006	22	Response	101	2162087	11440	1
p006	24	Pulse	255	2190000	17522	NA
p006	26	Response	100	2210728	7919	1
p006	27	Pulse	255	2220000	9192	NA
p006	29	Pulse	255	2250000	8694	NA
p006	30	Response	101	2279767	28296	1
p006	31	Pulse	255	2280000	31	NA
p006	32	Pulse	255	2310000	19698	NA
p006	34	Response	100	2330728	10096	1
p006	35	Pulse	255	2340000	9202	NA
p006	37	Pulse	255	2370000	8705	NA
p006	38	Response	100	2390328	18867	1
p006	39	Pulse	255	2400000	9540	NA
p006	41	Pulse	255	2430000	9043	NA
p006	42	Response	101	2439367	8244	1
p006	44	Pulse	255	2460000	10212	NA
p006	46	Pulse	255	2490000	9882	NA
p006	46	Response	100	2499288	19169	1
p006	48	Pulse	255	2520000	10218	NA
p006	50	Pulse	255	2550000	9887	NA
p006	50	Response	100	2559447	19334	1
p006	52	Pulse	255	2580000	10056	NA
p006	54	Response	101	2607446	7172	1
p006	55	Pulse	255	2610000	2393	NA
p006	57	Pulse	255	2640000	1895	NA
p006	58	Response	100	2662646	14376	1
p006	59	Pulse	255	2670000	7231	NA
p006	61	Pulse	255	2700000	6733	NA
p006	62	Pulse	255	2730000	26568	NA
p006	62	Response	101	2731848	28416	1
p006	64	Pulse	255	2760000	17738	NA
p006	66	Pulse	255	2790000	17407	NA
p006	66	Response	100	2795927	23334	1
p006	68	Pulse	255	2820000	13577	NA
p006	70	Pulse	255	2850000	13246	NA
p006	70	Pulse	255	2880000	43246	NA
p006	70	Response	101	2891927	55173	1
p006	72	Pulse	255	2910000	7585	NA
p006	74	Pulse	255	2940000	7254	NA
p006	74	Response	100	2955927	23181	1
p006	76	Pulse	255	2970000	3591	NA
p006	78	Pulse	255	3000000	3260	NA
p006	78	Response	100	3024086	27346	1
p006	79	Pulse	255	3030000	5762	NA
p006	81	Pulse	255	3060000	5265	NA
p006	82	Response	101	3075607	10706	1
p006	84	Pulse	255	3090000	3934	NA
p006	86	Pulse	255	3120000	3604	NA
p006	86	Pulse	255	3150000	33604	NA
p006	86	Response	101	3151367	34970	1
p006	88	Pulse	255	3180000	18108	NA
p006	90	Response	100	3204728	12505	1
p006	91	Pulse	255	3210000	5111	NA
p006	93	Pulse	255	3240000	4614	NA
p006	94	Response	100	3259846	14294	1
p006	95	Pulse	255	3270000	9949	NA
p006	97	Pulse	255	3300000	9452	NA
p006	98	Pulse	255	3330000	29286	NA
p006	98	Response	100	3337287	36574	1
p006	100	Pulse	255	3360000	12290	NA
p006	102	Pulse	255	3390000	11960	NA
p006	102	Response	100	3398487	20447	1
p006	104	Pulse	255	3420000	11129	NA
p006	106	Response	101	3447046	7844	1
p006	107	Pulse	255	3450000	2799	NA
p006	109	Pulse	255	3480000	2302	NA
p006	110	Response	101	3507446	19582	1
p006	111	Pulse	255	3510000	2471	NA
p006	113	Pulse	255	3540000	1974	NA
p006	114	Pulse	255	3570000	21808	NA
p006	114	Response	101	3577448	29256	1
p006	116	Pulse	255	3600000	12145	NA
