Scenario - learning_JJ_english
Logfile written - 04/28/2022 11:53:11

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

P040	0	Pulse	255	0	0	NA
P040	1	Picture	instruct_trial	10500	0	1	506956	1	0	next	other	0
P040	1	Pulse	255	30000	19500	NA
P040	1	Pulse	255	60000	49500	NA
P040	1	Pulse	255	90000	79500	NA
P040	1	Pulse	255	120000	109500	NA
P040	1	Pulse	255	150000	139500	NA
P040	1	Pulse	255	180000	169500	NA
P040	1	Pulse	255	210000	199500	NA
P040	1	Pulse	255	240000	229500	NA
P040	1	Pulse	255	270000	259500	NA
P040	1	Pulse	255	300000	289500	NA
P040	1	Pulse	255	330000	319500	NA
P040	1	Pulse	255	360000	349500	NA
P040	1	Pulse	255	390000	379500	NA
P040	1	Pulse	255	420000	409500	NA
P040	1	Pulse	255	450000	439500	NA
P040	1	Pulse	255	480000	469500	NA
P040	1	Pulse	255	510000	499500	NA
P040	1	Response	101	517243	506743	1
P040	1	Pulse	255	540000	529500	NA
P040	2	Pulse	255	570000	29880	NA
P040	2	Response	100	593244	53123	1
P040	3	Pulse	255	600000	6551	NA
P040	5	Pulse	255	630000	6054	NA
P040	6	Pulse	255	660000	25888	NA
P040	6	Response	101	661484	27372	1
P040	8	Pulse	255	690000	18058	NA
P040	10	Pulse	255	720000	17727	NA
P040	10	Pulse	255	750000	47727	NA
P040	10	Response	100	770124	67851	1
P040	11	Pulse	255	780000	9733	NA
P040	13	Pulse	255	810000	9236	NA
P040	14	Response	100	833963	23034	1
P040	15	Pulse	255	840000	5906	NA
P040	17	Pulse	255	870000	5408	NA
P040	18	Response	100	887724	12966	1
P040	20	Pulse	255	900000	1745	NA
P040	22	Pulse	255	930000	1247	NA
P040	22	Response	101	937482	8730	1
P040	24	Pulse	255	960000	12082	NA
P040	26	Response	100	985883	7635	1
P040	27	Pulse	255	990000	3919	NA
P040	29	Pulse	255	1020000	3422	NA
P040	30	Response	101	1038842	12098	1
P040	32	Pulse	255	1050000	758	NA
P040	34	Pulse	255	1080000	427	NA
P040	34	Response	100	1109642	30069	1
P040	35	Pulse	255	1110000	263	NA
P040	36	Pulse	255	1140000	19931	NA
P040	38	Response	100	1160923	10523	1
P040	39	Pulse	255	1170000	8934	NA
P040	41	Pulse	255	1200000	8437	NA
P040	42	Response	100	1220923	19194	1
P040	43	Pulse	255	1230000	8940	NA
P040	45	Pulse	255	1260000	8442	NA
P040	46	Response	101	1269163	7439	1
P040	48	Pulse	255	1290000	10445	NA
P040	50	Pulse	255	1320000	10114	NA
P040	50	Response	100	1322523	12637	1
P040	52	Pulse	255	1350000	16949	NA
P040	54	Response	101	1377243	13861	1
P040	55	Pulse	255	1380000	2620	NA
P040	57	Pulse	255	1410000	2123	NA
P040	58	Response	101	1429002	10958	1
P040	60	Pulse	255	1440000	459	NA
P040	62	Pulse	255	1470000	128	NA
P040	62	Response	101	1485242	15370	1
P040	64	Pulse	255	1500000	4297	NA
P040	66	Pulse	255	1530000	3966	NA
P040	66	Response	100	1534683	8649	1
P040	68	Pulse	255	1560000	14801	NA
P040	70	Pulse	255	1590000	14471	NA
P040	70	Response	100	1592682	17153	1
P040	72	Pulse	255	1620000	16806	NA
P040	74	Response	101	1648761	15237	1
P040	75	Pulse	255	1650000	1144	NA
P040	77	Pulse	255	1680000	646	NA
P040	78	Response	100	1696922	7402	1
