a(1),v(1),t(1),z_trans(1),z(1),dc(1),likelihood,penalty,bic
1.5884997284458815,3.997080543587694,0.07476971943705436,-1.9390144070361846,0.12575617418020069,1.6824284262284326,-95668.03485461671,64.9186697064617,95732.95352432317
0.898276540511238,4.907238696384877,0.19570082352420462,-0.7288477657662321,0.3254476281995273,-1.034062137080466,-95691.9100482255,64.9186697064617,95756.82871793196
1.3048793893407549,4.112837148742857,0.13503633612334998,-1.5228216724773702,0.17904638953555704,1.0893208751625851,-95232.08096732806,64.9186697064617,95296.99963703452
1.00187690103195,4.843819782810135,0.1450361357569557,-1.0573896935324054,0.2578086035803851,-0.4817808267820274,-95870.33610739351,64.9186697064617,95935.25477709997
1.2378109228703151,4.135607445665329,0.14269111491219402,-1.5572764305450582,0.17403780894354673,1.081777047292666,-95801.18726251912,64.9186697064617,95866.10593222558
1.2984166475403807,4.17745165134958,0.14210168517965316,-1.489318997488516,0.18402396417091915,1.0510631325629591,-94989.06623466147,64.9186697064617,95053.98490436793
1.347793155786068,4.14657575083879,0.12353016116130432,-1.6858258527212409,0.1563255701732223,1.3299704206268872,-95596.03536116974,64.9186697064617,95660.9540308762
1.4308970223285895,4.306707813039711,0.12804839648809965,-1.7686916300099023,0.1457051129839699,1.4139756692174532,-95275.08854908423,64.9186697064617,95340.00721879069
2.32519976872557,4.1197236330926295,0.0065198014308424975,-2.5662991641238495,0.0713390952102178,2.536121248596129,-96240.07354392073,64.9186697064617,96304.99221362719
1.046930650721095,4.367739302540086,0.1540897396662879,-1.0776778866227854,0.25394570653607146,0.06312215738525313,-95406.51797403762,64.9186697064617,95471.43664374408
1.2381611143360016,4.052997941368867,0.16577819164943064,-1.3804516554205388,0.20093647170642645,0.9148797893037441,-95406.85920448876,64.9186697064617,95471.77787419522
1.6022694887327558,4.0387650288261545,0.0835154951125491,-2.0008157306213064,0.11911730214012965,1.733109881644379,-95807.6395721097,64.9186697064617,95872.55824181616
0.9326974943351074,4.69317431876237,0.18677257802549152,-0.8733151248095924,0.29456496201248344,-0.47172684374340024,-95561.69542637622,64.9186697064617,95626.61409608267
1.0723742488790544,4.408448376631301,0.17064651399914005,-1.2863027987994038,0.21647925788369266,0.5051765364667226,-95573.19175090705,64.9186697064617,95638.1104206135
1.0069204539208896,5.137299980949955,0.19699002957038586,-1.0101564279139732,0.2669492386824202,-0.706475080479862,-95574.25369074264,64.9186697064617,95639.1723604491
1.1674535913226862,4.204437249365534,0.15835730665312753,-1.493577134724769,0.18338542602346627,0.9985755006518883,-95870.86056121811,64.9186697064617,95935.77923092457
1.2793233524302992,4.0536604232099975,0.11296915358788558,-1.7657789530603771,0.14606804310265,1.2787382437033912,-96217.97770424586,64.9186697064617,96282.89637395232
1.558150326352301,4.069091263914032,0.08791095646286302,-1.9570915870173482,0.12378214940663299,1.8116737430090213,-95803.87471849812,64.9186697064617,95868.79338820458
0.9296608657446631,5.229086573353542,0.19885483616797348,-0.7070487621115293,0.3302512835177168,-1.2340643692097726,-95283.51282058672,64.9186697064617,95348.43149029318
1.076031656320022,4.275860952363747,0.19297050969740323,-1.2466843945387218,0.22327461365804585,0.5776234256843766,-95716.13003949902,64.9186697064617,95781.04870920548
1.1442863453805903,4.236883315495747,0.14988683798338925,-1.3928060256001633,0.19896016866720478,0.8586974625659951,-95714.08804367176,64.9186697064617,95779.00671337821
1.338422107936659,3.934435859187608,0.12489003471457266,-1.6923855414584297,0.15546237576935465,1.2388679714006499,-95968.91283822658,64.9186697064617,96033.83150793304
1.4691625902672303,4.177717224227911,0.1020535697667756,-1.8462413607573067,0.13631480859323072,1.6254250986365282,-95450.15889021195,64.9186697064617,95515.07755991841
1.294133218535506,4.065218621432075,0.1299410643944635,-1.465529627230209,0.18762303971501793,1.1040703531629805,-95234.3299203464,64.9186697064617,95299.24859005286
1.148239979750255,4.152175109076344,0.14812717795259273,-1.371441788544069,0.20238700367502155,0.7072569459117495,-95736.25047300335,64.9186697064617,95801.16914270981
1.1816218080835106,4.111758400573214,0.1531235803082462,-1.527333987917009,0.17838409008933576,0.8992470178016586,-96011.54444165296,64.9186697064617,96076.46311135942
