CondFileP,Instructions,FaceE,Express,ColourT,ColourF,CorrectAnsP,MasterCondFile,BlockOrder,CondFile,ColCheck,Triplicate_check,SORT_BY_SMALLEST,EPracticeOuterLoop.thisRepN,EPracticeOuterLoop.thisTrialN,EPracticeOuterLoop.thisN,EPracticeOuterLoop.thisIndex,EPracticeInnerLoop.thisRepN,EPracticeInnerLoop.thisTrialN,EPracticeInnerLoop.thisN,EPracticeInnerLoop.thisIndex,MasterLoop.thisRepN,MasterLoop.thisTrialN,MasterLoop.thisN,MasterLoop.thisIndex,OuterLoop.thisRepN,OuterLoop.thisTrialN,OuterLoop.thisN,OuterLoop.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,text_13.started,text_13.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text4.started,text4.stopped,EmotionTaskInstructions1.keys,EmotionTaskInstructions1.rt,EmotionTaskInstructions1.started,EmotionTaskInstructions1.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Text_14.started,Text_14.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_10.started,text_10.stopped,text_11.started,text_11.stopped,text_12.started,text_12.stopped,ISIjitterPractice,EPracticeISIMarker.started,EPracticeISIMarker.stopped,Pract.keys,Pract.corr,Pract.rt,Pract.started,Pract.stopped,PracticeFace.started,PracticeFace.stopped,ColourPractice.started,ColourPractice.stopped,text_7.started,text_7.stopped,EndOfPractice.started,EndOfPractice.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,TaskBlock.started,TaskBlock.stopped,BlockNo1.started,BlockNo1.stopped,OfBlock.started,OfBlock.stopped,ISIjitter,ISImarker.started,ISImarker.stopped,key_resp.keys,key_resp.corr,key_resp.started,key_resp.stopped,FaceSet.started,FaceSet.stopped,Colour.started,Colour.stopped,key_resp.rt,EndBlockText.started,EndBlockText.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,BreakText2.started,BreakText2.stopped,PressToContinue.started,PressToContinue.stopped,participant,Study Name,Task Version (required to run),PRE/POST,date,expName,psychopyVersion,frameRate,
EPracticeConditions/BlueScram.csv,"Rule: When you see a blue image, do not press 'spacebar'.",Images/Scram1/AM04_NC.jpg,Scramble,Yellow,Images/Yellow.jpg,space,,,,,,,0,2,2,2,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,261.82044329994824,None,space,1,0.27856560004875064,263.42916679999325,None,263.42916679999325,None,263.42916679999325,None,264.3343904999783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
EPracticeConditions/BlueScram.csv,"Rule: When you see a blue image, do not press 'spacebar'.",Images/Scram2/AM03_NC.jpg,Scramble,Yellow,Images/Yellow.jpg,space,,,,,,,0,2,2,2,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,266.32936569995945,None,space,1,0.26690460002282634,267.74457409995375,None,267.74457409995375,None,267.74457409995375,None,268.634782499983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
EPracticeConditions/BlueScram.csv,"Rule: When you see a blue image, do not press 'spacebar'.",Images/Scram1/BF18_NC.jpg,Scramble,Blue,Images/Blue.jpg,None,,,,,,,0,2,2,2,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,270.634397399961,None,space,0,0.2646742000360973,272.44315899995854,None,272.44315899995854,None,272.44315899995854,None,273.3467008000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
EPracticeConditions/BlueScram.csv,"Rule: When you see a blue image, do not press 'spacebar'.",Images/Scram1/AM13NES.jpg,Scramble,Yellow,Images/Yellow.jpg,space,,,,,,,0,2,2,2,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,275.3412041999982,None,space,1,0.25733589997980744,276.8500525999698,None,276.8500525999698,None,276.8500525999698,None,277.7474887999706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
EPracticeConditions/BlueScram.csv,"Rule: When you see a blue image, do not press 'spacebar'.",Images/Scram1/BM08_NC.jpg,Scramble,Blue,Images/Blue.jpg,None,,,,,,,0,2,2,2,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,279.74858309997944,None,None,1,,281.0572777999914,None,281.0572777999914,None,281.0572777999914,None,281.939212199999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
EPracticeConditions/BlueScram.csv,"Rule: When you see a blue image, do not press 'spacebar'.",Images/Scram2/AF25NES.jpg,Scramble,Yellow,Images/Yellow.jpg,space,,,,,,,0,2,2,2,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,283.93934719997924,None,space,1,0.29184670001268387,285.6555942999548,None,285.6555942999548,None,285.6555942999548,None,286.5460056999582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
EPracticeConditions/BlueScram.csv,"Rule: When you see a blue image, do not press 'spacebar'.",Images/Scram2/AF10_NC.jpg,Scramble,Yellow,Images/Yellow.jpg,space,,,,,,,0,2,2,2,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,288.5457236999646,None,None,0,,290.5544090999756,None,290.5544090999756,None,290.5544090999756,None,291.453278699948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
EPracticeConditions/BlueScram.csv,"Rule: When you see a blue image, do not press 'spacebar'.",,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
EPracticeConditions/YellowScram.csv,"Rule: When you see a yellow image, do not press 'spacebar'.",Images/Scram1/AF10_NC.jpg,Scramble,Blue,Images/Blue.jpg,space,,,,,,,0,3,3,3,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.46482779999496,None,296.4521870999597,None,space,6.655091400025412,296.4521870999597,None,293.46482779999496,None,293.46482779999496,None,293.46482779999496,None,1.4,303.13080439995974,None,space,1,0.2814940999960527,304.64201549999416,None,304.64201549999416,None,304.64201549999416,None,305.5380189999705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
EPracticeConditions/YellowScram.csv,"Rule: When you see a yellow image, do not press 'spacebar'.",Images/Scram1/BM01_NC.jpg,Scramble,Blue,Images/Blue.jpg,space,,,,,,,0,3,3,3,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,307.5402078999905,None,space,1,0.3103094999678433,309.34892129997024,None,309.34892129997024,None,309.34892129997024,None,310.2315558999544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P043,fencog,1,Pre,2022_May_12_1046,Go No-Go Task,2021.1.4,119.80380926643426,
